"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetobacteraceae","Acidaminococcaceae","Acidaminococcus","Acidisoma","Acidobacteria_Gp4","Acidobacterium","Acidovorax","Acinetobacter","Actinobacteria","Actinobaculum","Actinomyces","Actinomycetales","Aerococcaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenaceae","Alistipes","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerolineaceae","Anaerophaga","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Anoxybacillus","Arcanobacterium","Arcobacter","Arthrobacter","Asaccharobacter","Atopobium","Bacillaceae_2","Bacillales","Bacilli","Bacillus","Bacteria","Bacteroidales","Bacteroides","Bacteroidetes","Barnesiella","Betaproteobacteria","Bifidobacteriaceae","Bifidobacterium","Bilophila","Blastococcus","Blautia","Bosea","Brachybacterium","Brachyspira","Bradyrhizobium","Brevibacterium","Brevundimonas","Brochothrix","Brucellaceae","Bulleidia","Burkholderiales","Butyricicoccus","Butyricimonas","Caldilineaceae","Calditerricola","Campylobacter","Candidatus_Saccharibacteria","Capnocytophaga","Cardiobacterium","Carnobacteriaceae","Carnobacterium","Catenibacterium","Catonella","Cellulosilyticum","Cerasicoccus","Cetobacterium","Chryseobacterium","Cloacibacillus","Cloacibacterium","Clostridiaceae_1","Clostridiales_Incertae_Sedis_XIII","Clostridiales_Incertae_Sedis_XI","Clostridiales","Clostridia","Clostridium_III","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae","Comamonas","Coprobacillus","Coprococcus","Coriobacteriaceae","Corynebacteriaceae","Corynebacterium","Cryptobacterium","Cupriavidus","Defluviitalea","Deinococcus","Deltaproteobacteria","Dermacoccus","Desulfobulbus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Dialister","Dietzia","Dokdonella","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Elusimicrobium","Enhydrobacter","Enterobacter","Enterobacteriaceae","Enterococcaceae","Enterococcus","Enterorhabdus","Erysipelotrichaceae","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae","Eubacterium","Facklamia","Faecalibacterium","Fastidiosipila","Filifactor","Finegoldia","Firmicutes","Flavobacteriaceae","Flavobacterium","Flavonifractor","Fontibacillus","Fusobacteriaceae","Fusobacterium","Gammaproteobacteria","Gardnerella","Gemella","Geobacillus","Gordonibacter","Gp4","Gp6","Granulicatella","Haemophilus","Hallella","Halomonas","Helcococcus","Helicobacter","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Hydrogenophaga","Hymenobacter","Janibacter","Johnsonella","Jonquetella","Kingella","Kocuria","Kosakonia","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae","Lactobacillaceae","Lactobacillales","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaeria","Lentzea","Leptotrichia","Leptotrichiaceae","Leuconostoc","Lewinella","Listeria","Litorilinea","Lutispora","Marvinbryantia","Massilia","Megamonas","Megasphaera","Methylobacillus","Methylobacterium","Microbacteriaceae","Microbacterium","Micrococcaceae","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Mollicutes","Moraxellaceae","Morganella","Moryella","Mucispirillum","Murdochiella","Mycobacterium","Mycoplasma","Myroides","Negativicoccus","Neisseria","Neisseriaceae","Nocardioides","Novosphingobium","Ochrobactrum","Odoribacter","Oenococcus","Oligosphaera","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Oxalobacteraceae","Paenibacillaceae_1","Paenibacillus","Papillibacter","Parabacteroides","Paraeggerthella","Paraprevotella","Parasutterella","Parvimonas","Pasteurellaceae","Pediococcus","Pelomonas","Peptococcus","Peptoniphilus","Peptostreptococcaceae","Peptostreptococcus","Perlucidibaca","Petrimonas","Phascolarctobacterium","Phenylobacterium","Phocaeicola","Photobacterium","Planctomyces","Planctomycetaceae","Planococcaceae","Pleomorphomonas","Porphyrobacter","Porphyromonadaceae","Porphyromonas","Prevotella","Prevotellaceae","Promicromonospora","Propionibacterium","Proteobacteria","Proteus","Providencia","Pseudoalteromonas","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae","Pseudomonas","Pseudoramibacter","Psychrobacter","Puniceicoccaceae","Pyramidobacter","Ralstonia","Rhizobiales","Rhizobium","Rhodobacter","Rhodobacteraceae","Rhodocyclaceae","Rikenella","Rikenellaceae","Robinsoniella","Roseburia","Rothia","Ruminococcaceae","Ruminococcus","Ruminococcus2","Sarcina","Scardovia","Schwartzia","Sedimentibacter","Selenomonadales","Selenomonas","Shewanella","Shinella","Shuttleworthia","Slackia","Sneathia","Solirubrobacter","Solobacterium","Sphaerobacter","Sphingobacterium","Sphingomonadaceae","Sphingomonas","Sporobacter","Sporosarcina","SR1","Staphylococcus","Stenotrophomonas","Steroidobacter","Streptococcaceae","Streptococcus","Subdivision3","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Sutterella","Sutterellaceae","Synergistes","Syntrophaceticus","Syntrophomonadaceae","Syntrophomonas","Tannerella","Tepidimonas","Terrimonas","Thermicanus","Thermus","Thiobacillus","Thiothrix","Tissierella","Treponema","Truepera","Trueperella","Tumebacillus","Turicibacter","Turneriella","Ureaplasma","Vagococcus","Varibaculum","Veillonella","Veillonellaceae","Verrucomicrobia","Verrucomicrobium","Victivallis","Weissella","Wolinella","Xanthomonadaceae","Group"
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.9,0,0,0,0,0,0,19.56,0,0,0,0,0,0.8,0,1124.74,0,0,0,0,0,0,0,1739.71,0,0,0,0,0,0,0,0,0,0,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.61,4.14,0,31.1,7.66,76.38,263.19,3.35,22.61,0,0,0,0,341.15,9.87,0,0,0,0,0,0,0,0,0,0,0,0,84.96,0,0,171.45,0,3.33,0,0,0,0,0,0,0,0,0,104.04,0,0,0,0,0,572.87,0,0,0,76.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.21,0,1.71,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,9.17,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,309.66,0,708.51,375.33,274.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.16,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.83,0,0,0,0,0,0,0,"2027653"
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,79.96,0,735.05,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,439.25,0,0,0,0,0,0,11.68,0,0,0.8,0,0,87.78,0,2609.96,13.7,66.51,16.56,0,831.27,16.58,0,1623.44,0,0,0,0,0,0,0,0,0,0,0,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,455.64,0.76,0,24.43,158.44,154.62,36.9,11.88,53.64,3.06,0,0,0,63.15,8.76,0,1.63,0,0,0,0.74,0,0,0,0,0,0,47.84,0,0,333.94,0,10.98,0,0,0,0,0,1.64,0,0,10.46,51.33,0,0,0,0,0,247.77,0,0,0,73.93,0,0,0,0,0,1.5,0,0,0.75,0,0.8,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0.71,0,681.85,0,0,0.77,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.81,0,0,0,0,8.72,0,0,0,0,0,77.89,0,0,8.59,0,8.8,0,0,0,0,0,0,0,0,233.39,0,0,0,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,173.25,0.77,250.87,426.68,15.14,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.65,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.43,0,0,0,0,17.81,0,0,0,0,0,0,0,"2029650"
"13",0,0,0,0,187.13,2.77,0,0,0,0,0.31,0,0,5.77,0,0,0,0,54.45,0,348.95,0,0,0,0,5.07,0,0,0,0,0,0,0,0,0,159.55,0.38,0,0,0,0,0,0.56,0.68,0,0,0,0,139.19,0.33,2011.15,4.46,113.23,0,0,2.79,12.7,0,732.95,0,0,0,0,0,0,0,0,0,0.48,0.6,46.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,1015.46,8.42,0,65.82,0.89,9.84,258.28,9.31,0.96,11.51,0,11.68,0.3,99.63,84.76,0,0.81,0,0,0,0,0,0,0,104.83,0.31,0,0,0,0,163.35,0,0.43,0,0,0,0,0,4.08,0,0.56,11.78,409.7,0,0,0,0.44,0,498.09,0,0,0.18,20.74,0,0,0.78,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0.33,0,520.23,0,1.05,0.51,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0.35,0,0,0,0,0,0,0.59,0,0,0,0,0.31,0,0,0,0,0,0.1,0,0,0,0,49.37,0,0,0,0,15.35,0,0.14,0,0,0,132.93,0,565.65,0,0.67,1058.55,0,0,0,0,3.54,0,0,0,0.43,0,0,0,0,0,0,0,0,17.34,0,75.54,0.14,0,0,2.41,0,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,195.31,1.71,212.8,424.47,107.67,0,0,0,0,0.5,0.11,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.91,0,2.18,0,0,0.14,57.54,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,362.91,0,0,0,0,0.19,0,0,"2031650"
"14",0,0,0,0,0,0,0,0,0,0,0.51,0.51,0,2.93,0,0,0,0,1223.54,0,498.92,0.9,0,0.46,0,7.91,0,0,1.45,0,0,0,0,0,0.4,79.17,2.33,0.39,0,0,0,0,0,0,0,0,0,0,139.31,0,1724.13,30.81,572.64,2.73,0,243.86,2.35,0,210.82,0,0,0,0,0,0,0,0,0,0,12.73,53.43,0,0,0.48,0,0.47,0,0,0,41.36,0,0,0,0,0,12.5,0,0,0,0,575.34,53.93,0,56.41,83.73,19.02,76.93,10.77,0,106.63,0,0,0,279.76,18.65,0,2.93,0,0,0,1.42,0,0,0,11.34,0,0,0,0,0,62.96,0,0,0,0,0,0,0,0.4,0,0.46,44.44,31.33,0,0,0,0,0,362.47,0,0,0,592.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,665.4,0,0,0.38,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.58,0,0,0,0,26.24,0,1.45,0,0,0,119.27,0,49.28,0,0,3.67,0,0,3.7,0,0.47,0,0,0,871.46,0,0,0,0,0,0,0,0,2.36,0,40.45,0,0,0,1.5,0,0,0,0,7.11,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,70.87,0,912.8,222.99,52.58,0,0,0,0,0,0,0,0,0,8.51,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,47.9,0,15.76,0,0,0,31.11,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,0,0,0,6.8,0,0,0,"2033650"
"15",0,0,0,0,405.2,7.59,0,0,0,0,0,0,0,1.4,0,0,0,0,875.08,0,410.12,17.97,0,0,0,12.56,0,0,0.7,0,0,0,0,0,0,17.49,0,0,0,0,0,0,0,0,0,0,0,0,204.78,43.56,2079.97,35.66,45.75,46.99,0,10.63,6.82,0,284.18,0,0,0,0,0,0,0,0,0,1.21,13.71,102.31,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,13.67,0,0.6,17.49,0,476.38,8.25,1.31,30.61,85.26,76.72,99.11,9.28,0,94.07,0,0,0,80.47,25.94,0,0,0,0,0,1.21,0,0,0,215.56,0,0,0,0,0,50.28,0,0.61,0,0,0,0,0,4.29,0,0,46.45,95.91,0,0,0,0,0,201.75,0,0,0,174.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,9.47,0,0,0,0,0,0,0,0,0,0,0,908.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.11,0,0,0,0,0,0,0,0,0,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.2,0,0,0,0,24.61,0,9.3,0,0,0,348.81,0,65.07,4.51,0,6.67,0,0,1.95,0,0,0,0,0,96.1,0,0,0,0,0,0,0,0,4.8,0,147.07,265.66,0,0,11.27,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,253.23,0,614.37,784.6,41.18,0,1.29,0,0,0,0,0,0,0,15.32,0,0,0,0,0,0,0,0.61,0,0,1.9,0,0,0,21.72,0,4.46,0,1.31,0,76.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.18,0,0,0,0,5.67,0,0,0,20.19,0,0,0,"2035650"
"16",0,0,0,0,0.56,0,0,0,0,0,0,0,0,7.86,0.51,0,0,0,31.02,0,48.88,1.38,0,0,0,0,0,0,0.77,0,0,0,0,0,0,370.14,0,0,0,0,0,0,0.27,0.26,0,0,0,0,11.38,2.66,50,0.23,4.34,0,0,119.74,0,0,2821.87,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,702.72,5.7,0,23.29,189.54,1365.75,28.91,1.74,1.59,617.67,0,0,0,183.1,83.57,0,0.54,0,0,0,0.84,0,0,0,19.81,0,0,116.58,0,0,422.86,0,0,0,0,0,0,0,11.73,0,0,72.56,5.45,0,0,0,0,0,334.2,0,0,0,136.17,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.82,33.82,0,0,0,0,0,0,0,0,0,0,0,496.97,0,4.1,1.28,3.61,0,0,0,0,0,0.45,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,1.12,0,0,4.44,0.18,5.4,0,0,0,0,0,3.17,0,12.91,0,1.09,2.77,0,0,184.24,0,42.78,1.01,0,0,1.67,0,0,0,0,0,0,0,0,2.89,0,227.18,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,590.27,0.21,380.29,167.4,298.53,0,0,0,0,0,0,0,0,0,41.23,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,13.77,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.16,0,0,0,0,46,0,0,0,0.72,0,0,0,"2037653"
"17",0,0,0,0,144.25,0,0,0,0,0,0,0,0,8.86,0,0,0,0,920.42,0,527.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0.77,0,0,0,0,0,18.08,0,0,0,0,0,73.86,0,2869.89,8.03,23.9,12.99,0,0.74,9.14,0,836.93,0,0,0,0,0,0,0,0,0,26.77,0.65,27.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,334.54,2.68,0,46.35,152.21,17.47,39.55,22.58,12.43,10.2,0,0,11.55,93.23,11.69,0,2.22,0,0,0,0,0,0,0,0,1.38,0,0,0,0,151.36,0,6.18,0,0,0,0,0,4.8,0,0,3.55,30.63,0,0,0,0,0,133.45,0,0,0,91.75,0,0,5.35,0,0,0.7,0,0,0.62,0,0.69,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,525.95,0,0.68,1.53,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.34,0,0,0,0,5.44,0,0.74,0,0,0,144.82,0,0,0,0,6.03,0,0,0,0,0,0,0,0,186.42,0,0,0,0,0,0,0,0,0.68,0,3.25,0.68,0,0,1.97,0,0,0,0,1.3,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,421.3,2.09,706.94,1248.62,157.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.19,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.49,1.36,0,0,0,0,0,0,"2039650"
"18",0.43,0,0,0,1.04,0,0,0,0,0,0,0,0,3.51,0,0,0,0,133.96,0,657.15,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,219.21,0,0,0,0,0,0,10.78,0,0,0.43,0,0,57.49,0.5,2663.05,7.16,27.37,5.42,0,186.09,0.54,0,1175.82,0,0,0,0,0,0,0,0,0,0,0,18.42,0,0,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,447.27,0.56,0,36.1,99.31,10.37,34.38,12.68,5.97,180.05,0,0,7.13,176.57,37.77,0,1.07,0,0,0,0,0,0,0,9.24,0,0,2.99,0,0,98.58,0,0.98,0,0,0,0,0,53.88,0,0.55,3.01,38.17,0,0,0,3.75,0,524.31,0,0,0,67.64,0,0,1.05,0,0,0,0,0,0.9,0,1.97,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.43,0,0,0,0,501.99,0,0.89,1.08,1.56,0,0,0,0.44,0,0,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,86.37,0,0,0,0,3.69,0,0,0,0,0,70.09,0,0,0,0,5.13,0,0,0,0,0,0,0,0,266.92,0,0,0,0,0,0,0,0,2.95,0,1.39,0,0,0,0.39,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,806.78,0.5,634.81,676.87,242.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,144.48,0,15.18,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,2.41,0,0,0,0.54,0,0,0,0,11.67,0.45,0,0,0,0,0,0,"2041650"
"19",0,0,0,0,38.8,0.86,0,0,0,0,0.52,1.45,0,2.7,0,0,0,0,103.63,0,695.15,0,0,0.39,0,1.44,0,0,0.88,0,0,0,0,0,0,255.69,5.54,0,0,0,0,0,10.28,0,0,0,0,0,278.08,3.28,1696.48,56.35,117.94,3.82,0,50.86,3.2,0,550.24,0,0,0,0,0,0,0,0,0,0,6.31,41.48,0,0,0,0,1.5,0,0,0,40.79,0,0,0,0,0,0.53,0,0.83,0,0,983.78,24.79,0,212.94,137.87,256.29,102.18,43.28,62.69,184.61,0,0,34.5,54.81,231.31,0,1.34,0,0,0,0,0,0,0,0.44,0,0,0,0,0,46.94,0,0,0,0,0,0,0,7.51,0,0,1.43,79.39,0,0,0,5.96,0,389.19,0,0,0,397.93,0,0,3.1,0,0,2.37,0,0,0.5,0,1.4,0,0,0,0,0,0,0,0.8,0,2.54,10.43,0,0,0,0,0,0,0,0,0,0,0,631.76,0,1.06,3.2,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,53.24,0,0,0,0,43.05,0,1.27,0,0,0,144.52,0,0,1.43,0,6.12,0,0,58.79,0,0.4,0,0,0,85,0,0,0,0,0,0,0,0,15.69,0,4.24,0,0,0,1.53,0,0,0,0,1.36,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,149.74,2.4,1378.2,366.13,168.67,0,0,0,0,0,0.47,0,0,0,26.14,0,0,0,0,0,0,0,0.91,0,0,0.45,0,0,0,27.27,0,23.68,0,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.78,0,0,0,0,8.45,0.82,0,0,0,0,0,0,"2043650"
"20",0,0,0,0,3.99,0,0,0,0,0,0,0,0,5.52,0,0,0,0,6.3,0,587.02,0,0,0,0,0.84,0,0,0.79,0,0,0,0,0,0,768.47,0,0,0,0,0,0,1.51,0,0,0,0,0,14.9,0,324.95,4,194.72,0,0,837.07,2.24,0,1534.89,0,0,0,0,0,0,0,0,0,0,5.46,2.34,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,753.65,0.81,0,16.55,1.51,40.4,11.04,14.24,0.8,761.22,0,0,0,268.18,13.91,0,0,0,0,0,0,0,0,0,14.06,0,2.35,0,0,0,287.68,0,0.79,0,0,0,0,0,3.91,0,0,23.06,443.17,0,0,0,0,0,617.09,0,0,0,138.99,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,423.38,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.11,0,0,0,0,18.89,0,0,0,0,0,63.37,0,49.49,0,0,2.34,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,46.78,2.38,407.93,183.32,0,0,0,0,0,0,0,1.56,0,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,271.29,0,433.03,182.61,585.21,0,0,0,0,0,0,0,0,0,4.64,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,15.79,0,35.78,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,"2045653"
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,13.94,0,0,0,0,4.22,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.85,0,0,0,0,0,0,0,0.67,0,1.45,0,0,3.93,0,50.41,2.79,1.93,0,0.27,4.75,0,0,3297.18,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.99,0,0,3.56,0.63,4.94,83.03,0.31,14.14,2.35,0,0,0,388.74,0,0,0,0,0,0,0.31,0,0,0,0,0,0,2.45,0,0,26.99,0,9.85,0,0,0,0,0,37.92,0,0,0,0.99,0,0,0,0.33,0,5.17,0,0,0,1.33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.91,0,6.52,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0.32,0,6.13,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,5.57,0,0.65,2.24,0,0,0,0,0,0,0,0,0,24.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1933.44,20.71,9.26,4.53,1044.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,1629.32,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97,0,0,0,0,15.61,0,0,0,0,0,0,0,"2049653"
"22",0,0,0,0,0,0.22,0,0,0,0,0,1.75,0,7.26,0,0,0,0,320.8,0,133.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.52,1.05,0,0,0,0,0,5.12,0,0,0,0,0,5.42,0.25,229.44,22.44,38.17,0,0,407.98,16.11,0,2180.83,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,794.68,3.83,0,43.68,42.73,27.97,18.11,15.18,0.96,178.81,0,0,0,352.1,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,244.43,0,0,0,0,0,0,0,46.86,0,0,0,21.38,0,0,0,1.89,0,862.7,0,0,0,492.12,0,0,1.28,0,0,0,0,0,0.66,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.11,0,0.85,1.63,0.18,0.38,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.88,0,0,0,0,3.4,0,0.72,0,0,0,3.41,0,0.23,7.17,0,304.31,0,0,0,0,1.58,0,0,0,26.23,0,0,0,0,0,0,0,0,40.93,0.18,0.15,0,0,0,74.71,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,251.04,0.85,596.97,677.59,652.34,0,0,0,0,0,0,0,0,0,42.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.82,0,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.72,0,0,0,0,18.67,0,0,0,0,1,0,0,"2051660"
"23",0,0,0,0,295.82,1.73,0,0,0,0,0,11.09,0,1.35,0,0,0,0,85.36,0,370.15,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,44.98,1,0,0,0,0,0,0.49,0,0,0,0,0,18.93,7.1,1756.48,181.39,182.16,0.15,0,0,4.57,0,1310.41,0,0,0,0,0,0,0,0,0,1.08,5.82,21.81,0,0,0,0,0,0,0,0,19.29,0,0,0,0,0,12.06,0,0.41,0,0,339.74,17.52,0,9.51,159.9,419.49,56.84,0,0,212.07,0,0,0.47,164.96,45.1,0,0.2,0,0,0,0,0,0,0,138.21,0,0,0.2,0,0,209.89,0,0,0,0,0,0,0,11.1,0,0,72.56,20.81,0,0,0,0,0,515.7,0,0,0,299.22,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,610.69,0,0.18,2.05,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.98,0,0,0,0,14.62,0,0,0,0,0,109,0,147.76,0,0,1.4,0,0,26.62,0,51.67,0,0,0,0.24,0,0,0,0,0,0,0,0,0.19,0.5,878.7,14.54,0,0,2.22,0,0,0,0,0.16,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,261.56,0,910.7,156.87,172.73,0,0,0,0,0,0,0,0,0,17.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,11.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07,0,0,0,0,0.31,0,0,0,0,0,0,0,"2055690"
