kegg_ortholog,method,parameter,statistic,p.value,bh
K06140,Kruskal-Wallis rank sum test,2,0.02496374029366567,0.9875957052967007,0.9999980855427674
K06207,Kruskal-Wallis rank sum test,2,0.024932326835692162,0.9876112173166135,0.9999980855427674
K02019,Kruskal-Wallis rank sum test,2,0.024929724590265323,0.9876125023208364,0.9999980855427674
K01878,Kruskal-Wallis rank sum test,2,0.024856721432195236,0.9876485523945842,0.9999980855427674
K01792,Kruskal-Wallis rank sum test,2,0.024830180865841805,0.9876616588575167,0.9999980855427674
K14519,Kruskal-Wallis rank sum test,2,0.02482987947064243,0.9876618076957691,0.9999980855427674
K05794,Kruskal-Wallis rank sum test,2,0.024829393021718715,0.98766204791931,0.9999980855427674
K01915,Kruskal-Wallis rank sum test,2,0.024801295218373026,0.987675923583776,0.9999980855427674
K01795,Kruskal-Wallis rank sum test,2,0.024795728877071516,0.9876786724582441,0.9999980855427674
K08976,Kruskal-Wallis rank sum test,2,0.024795305932201535,0.9876788813250802,0.9999980855427674
K06970,Kruskal-Wallis rank sum test,2,0.024790912022126577,0.9876810512135574,0.9999980855427674
K12506,Kruskal-Wallis rank sum test,2,0.02478787047334663,0.9876825532547477,0.9999980855427674
K10038,Kruskal-Wallis rank sum test,2,0.024780679541258722,0.9876861044402143,0.9999980855427674
K00156,Kruskal-Wallis rank sum test,2,0.024775712252700543,0.9876885575042033,0.9999980855427674
K01951,Kruskal-Wallis rank sum test,2,0.02477544712633062,0.987688688435353,0.9999980855427674
K00899,Kruskal-Wallis rank sum test,2,0.024762882154224376,0.9876948935952548,0.9999980855427674
K02996,Kruskal-Wallis rank sum test,2,0.02475767228543191,0.9876974664790071,0.9999980855427674
K02113,Kruskal-Wallis rank sum test,2,0.024752464023549692,0.9877000385758891,0.9999980855427674
K01933,Kruskal-Wallis rank sum test,2,0.024738091472499946,0.9877071364860059,0.9999980855427674
K02575,Kruskal-Wallis rank sum test,2,0.024701419239136158,0.9877252473653492,0.9999980855427674
K07248,Kruskal-Wallis rank sum test,2,0.02469736837497294,0.987727247937779,0.9999980855427674
K03547,Kruskal-Wallis rank sum test,2,0.024694856682799582,0.9877284883719569,0.9999980855427674
K09946,Kruskal-Wallis rank sum test,2,0.024683758853154016,0.9877339692084133,0.9999980855427674
K09769,Kruskal-Wallis rank sum test,2,0.024681763785645423,0.9877349545068793,0.9999980855427674
K00796,Kruskal-Wallis rank sum test,2,0.02466780410645697,0.9877418487624837,0.9999980855427674
K11072,Kruskal-Wallis rank sum test,2,0.024650663132433692,0.987750314227446,0.9999980855427674
K01669,Kruskal-Wallis rank sum test,2,0.024634379755525515,0.9877583562155124,0.9999980855427674
K02037,Kruskal-Wallis rank sum test,2,0.024632968263176735,0.9877590533224395,0.9999980855427674
K00075,Kruskal-Wallis rank sum test,2,0.02461884674949033,0.9877660276735568,0.9999980855427674
K03568,Kruskal-Wallis rank sum test,2,0.024614757575356444,0.9877680472492668,0.9999980855427674
K00162,Kruskal-Wallis rank sum test,2,0.024614282475795335,0.9877682818933775,0.9999980855427674
K00627,Kruskal-Wallis rank sum test,2,0.024613893478772297,0.9877684740128567,0.9999980855427674
K03782,Kruskal-Wallis rank sum test,2,0.024593311638571293,0.9877786391116046,0.9999980855427674
K05882,Kruskal-Wallis rank sum test,2,0.024572406823078864,0.9877889638306626,0.9999980855427674
K03750,Kruskal-Wallis rank sum test,2,0.02456519527754608,0.9877925255796287,0.9999980855427674
K05928,Kruskal-Wallis rank sum test,2,0.024560279219475775,0.9877949536053214,0.9999980855427674
K00934,Kruskal-Wallis rank sum test,2,0.024560279219475775,0.9877949536053214,0.9999980855427674
K13488,Kruskal-Wallis rank sum test,2,0.024554563696257668,0.987797776491851,0.9999980855427674
K13487,Kruskal-Wallis rank sum test,2,0.024554563696257668,0.987797776491851,0.9999980855427674
K00979,Kruskal-Wallis rank sum test,2,0.024533310712875487,0.9878082733724877,0.9999980855427674
K03409,Kruskal-Wallis rank sum test,2,0.024505108707507862,0.9878222025578092,0.9999980855427674
K00791,Kruskal-Wallis rank sum test,2,0.024503514857361557,0.9878229897784039,0.9999980855427674
K04763,Kruskal-Wallis rank sum test,2,0.024494898685816224,0.9878272454137389,0.9999980855427674
K00925,Kruskal-Wallis rank sum test,2,0.024464801766953315,0.9878421108038171,0.9999980855427674
K03787,Kruskal-Wallis rank sum test,2,0.024455303727791033,0.9878468020964839,0.9999980855427674
K03526,Kruskal-Wallis rank sum test,2,0.024434763191773894,0.9878569475999913,0.9999980855427674
K06949,Kruskal-Wallis rank sum test,2,0.024434761254724435,0.9878569485567552,0.9999980855427674
K01990,Kruskal-Wallis rank sum test,2,0.024429554890730287,0.9878595201315264,0.9999980855427674
K01952,Kruskal-Wallis rank sum test,2,0.024426905080645156,0.9878608289524531,0.9999980855427674
K00297,Kruskal-Wallis rank sum test,2,0.024426613292916954,0.9878609730752971,0.9999980855427674
K00113,Kruskal-Wallis rank sum test,2,0.0244171285765072,0.9878656578769965,0.9999980855427674
K13489,Kruskal-Wallis rank sum test,2,0.024409456749895288,0.9878694472512859,0.9999980855427674
K13486,Kruskal-Wallis rank sum test,2,0.024409456749895288,0.9878694472512859,0.9999980855427674
K13490,Kruskal-Wallis rank sum test,2,0.024409456749895288,0.9878694472512859,0.9999980855427674
K13491,Kruskal-Wallis rank sum test,2,0.024409456749895288,0.9878694472512859,0.9999980855427674
K07046,Kruskal-Wallis rank sum test,2,0.024377483604894223,0.9878852400240613,0.9999980855427674
K06917,Kruskal-Wallis rank sum test,2,0.024361979785811075,0.9878928980507615,0.9999980855427674
K08311,Kruskal-Wallis rank sum test,2,0.024353311527193,0.9878971797156038,0.9999980855427674
K13771,Kruskal-Wallis rank sum test,2,0.024353311527193,0.9878971797156038,0.9999980855427674
K00602,Kruskal-Wallis rank sum test,2,0.024346192281427648,0.9879006962632693,0.9999980855427674
K02111,Kruskal-Wallis rank sum test,2,0.024329482688926873,0.9879089500067814,0.9999980855427674
K00790,Kruskal-Wallis rank sum test,2,0.02432632163117887,0.9879105114266356,0.9999980855427674
K09701,Kruskal-Wallis rank sum test,2,0.02431462406601596,0.9879162895173242,0.9999980855427674
K03758,Kruskal-Wallis rank sum test,2,0.024303793328693573,0.9879216394627244,0.9999980855427674
K00600,Kruskal-Wallis rank sum test,2,0.024298950856291412,0.9879240314572574,0.9999980855427674
K03699,Kruskal-Wallis rank sum test,2,0.02427730104075956,0.9879347257016597,0.9999980855427674
K06876,Kruskal-Wallis rank sum test,2,0.024265428398255004,0.9879405904169751,0.9999980855427674
K03545,Kruskal-Wallis rank sum test,2,0.024262497819563578,0.9879420380368571,0.9999980855427674
K00928,Kruskal-Wallis rank sum test,2,0.02425867558781647,0.9879439261103723,0.9999980855427674
K00660,Kruskal-Wallis rank sum test,2,0.024240818833102137,0.9879527468859297,0.9999980855427674
K01974,Kruskal-Wallis rank sum test,2,0.02421077752078908,0.9879675866958912,0.9999980855427674
K09162,Kruskal-Wallis rank sum test,2,0.024208156073655118,0.9879688816491392,0.9999980855427674
K10924,Kruskal-Wallis rank sum test,2,0.02419961621461511,0.9879731002156383,0.9999980855427674
K00263,Kruskal-Wallis rank sum test,2,0.024195021208764527,0.9879753700893338,0.9999980855427674
K02911,Kruskal-Wallis rank sum test,2,0.024162972734972428,0.9879912017675565,0.9999980855427674
K06888,Kruskal-Wallis rank sum test,2,0.02415085198987239,0.9879971893804589,0.9999980855427674
K02112,Kruskal-Wallis rank sum test,2,0.024148269258148503,0.9879984652471246,0.9999980855427674
K02115,Kruskal-Wallis rank sum test,2,0.024148269258148503,0.9879984652471246,0.9999980855427674
K01258,Kruskal-Wallis rank sum test,2,0.024125605988501775,0.9880096609483716,0.9999980855427674
K02841,Kruskal-Wallis rank sum test,2,0.02409556438100081,0.9880245017590524,0.9999980855427674
K01803,Kruskal-Wallis rank sum test,2,0.02408358268326083,0.9880304208822527,0.9999980855427674
K01776,Kruskal-Wallis rank sum test,2,0.02408358268326083,0.9880304208822527,0.9999980855427674
K01067,Kruskal-Wallis rank sum test,2,0.024042145360305436,0.9880508917621365,0.9999980855427674
K03646,Kruskal-Wallis rank sum test,2,0.0240322822228336,0.9880557644150386,0.9999980855427674
K07458,Kruskal-Wallis rank sum test,2,0.024028777260965792,0.9880574959654447,0.9999980855427674
K00161,Kruskal-Wallis rank sum test,2,0.024019497343715557,0.9880620805219813,0.9999980855427674
K09992,Kruskal-Wallis rank sum test,2,0.02401558727867428,0.9880640122173694,0.9999980855427674
K10014,Kruskal-Wallis rank sum test,2,0.023996508869014867,0.988073437607322,0.9999980855427674
K00681,Kruskal-Wallis rank sum test,2,0.023993900014602332,0.9880747264780365,0.9999980855427674
K00333,Kruskal-Wallis rank sum test,2,0.02396949816011737,0.9880867819794285,0.9999980855427674
K00332,Kruskal-Wallis rank sum test,2,0.02396949816011737,0.9880867819794285,0.9999980855427674
K07636,Kruskal-Wallis rank sum test,2,0.023959680116057567,0.9880916325311142,0.9999980855427674
K03925,Kruskal-Wallis rank sum test,2,0.02394583454742305,0.9880984729000492,0.9999980855427674
K01243,Kruskal-Wallis rank sum test,2,0.023942252203141834,0.988100242756091,0.9999980855427674
K02347,Kruskal-Wallis rank sum test,2,0.023920090593075555,0.988111191762896,0.9999980855427674
K07862,Kruskal-Wallis rank sum test,2,0.0239199104101904,0.9881112807832627,0.9999980855427674
K02744,Kruskal-Wallis rank sum test,2,0.02391125143421752,0.988115558808443,0.9999980855427674
K02337,Kruskal-Wallis rank sum test,2,0.02390371479668829,0.9881192823498605,0.9999980855427674
K13252,Kruskal-Wallis rank sum test,2,0.023889378445614163,0.9881263653877141,0.9999980855427674
K02034,Kruskal-Wallis rank sum test,2,0.023874333845660362,0.9881337983986063,0.9999980855427674
K01507,Kruskal-Wallis rank sum test,2,0.02386886825183865,0.9881364987712878,0.9999980855427674
K01923,Kruskal-Wallis rank sum test,2,0.023855119129621016,0.9881432917993821,0.9999980855427674
K09687,Kruskal-Wallis rank sum test,2,0.023831666214846337,0.9881548792875259,0.9999980855427674
K03300,Kruskal-Wallis rank sum test,2,0.023821752230902802,0.9881597775754698,0.9999980855427674
K09131,Kruskal-Wallis rank sum test,2,0.023815542938791623,0.9881628454665878,0.9999980855427674
K03388,Kruskal-Wallis rank sum test,2,0.023788338801523423,0.9881762866168471,0.9999980855427674
K11745,Kruskal-Wallis rank sum test,2,0.02377387229627466,0.9881834343714164,0.9999980855427674
K02075,Kruskal-Wallis rank sum test,2,0.02376547069929226,0.9881875855396156,0.9999980855427674
K11070,Kruskal-Wallis rank sum test,2,0.023753526891596266,0.9881934869184814,0.9999980855427674
K01476,Kruskal-Wallis rank sum test,2,0.023739548172180863,0.9882003937823595,0.9999980855427674
K07006,Kruskal-Wallis rank sum test,2,0.02370369337594287,0.9882181098030408,0.9999980855427674
K00123,Kruskal-Wallis rank sum test,2,0.02367822489259197,0.9882306940914047,0.9999980855427674
K04066,Kruskal-Wallis rank sum test,2,0.02367128693936138,0.9882341222465191,0.9999980855427674
K00847,Kruskal-Wallis rank sum test,2,0.023664147397312263,0.9882376500223509,0.9999980855427674
K10563,Kruskal-Wallis rank sum test,2,0.023619939824129688,0.9882594940578854,0.9999980855427674
K03564,Kruskal-Wallis rank sum test,2,0.023618747159162012,0.9882600833892999,0.9999980855427674
K07085,Kruskal-Wallis rank sum test,2,0.023608698071535445,0.9882650489578627,0.9999980855427674
K02002,Kruskal-Wallis rank sum test,2,0.023599020293625022,0.988269831074263,0.9999980855427674
K03584,Kruskal-Wallis rank sum test,2,0.023592819085251904,0.9882728953125891,0.9999980855427674
K00973,Kruskal-Wallis rank sum test,2,0.023585356441572003,0.988276582883707,0.9999980855427674
K00102,Kruskal-Wallis rank sum test,2,0.023561279563496847,0.9882884802627151,0.9999980855427674
K01246,Kruskal-Wallis rank sum test,2,0.02354369361432873,0.9882971702964093,0.9999980855427674
K06956,Kruskal-Wallis rank sum test,2,0.023534521031271346,0.9883017029257433,0.9999980855427674
K03592,Kruskal-Wallis rank sum test,2,0.023512296130372062,0.9883126854404676,0.9999980855427674
K03694,Kruskal-Wallis rank sum test,2,0.023510372000587858,0.9883136362618621,0.9999980855427674
K00294,Kruskal-Wallis rank sum test,2,0.0235028502924343,0.9883173531722194,0.9999980855427674
K03924,Kruskal-Wallis rank sum test,2,0.023484366651473465,0.988326487065982,0.9999980855427674
K09695,Kruskal-Wallis rank sum test,2,0.023481495558968234,0.9883279058553852,0.9999980855427674
K07043,Kruskal-Wallis rank sum test,2,0.02347014703173045,0.9883335139043757,0.9999980855427674
K00258,Kruskal-Wallis rank sum test,2,0.023469439564213462,0.9883338635113661,0.9999980855427674
K09807,Kruskal-Wallis rank sum test,2,0.02342929646488301,0.9883537011026783,0.9999980855427674
K00685,Kruskal-Wallis rank sum test,2,0.0234262978804054,0.9883551829348225,0.9999980855427674
K00540,Kruskal-Wallis rank sum test,2,0.023420816281713996,0.9883578918217734,0.9999980855427674
K03799,Kruskal-Wallis rank sum test,2,0.02340365612911589,0.9883663720442762,0.9999980855427674
K01895,Kruskal-Wallis rank sum test,2,0.02335896565978146,0.9883884575695492,0.9999980855427674
K11089,Kruskal-Wallis rank sum test,2,0.02331834926439875,0.9884085301615597,0.9999980855427674
K00226,Kruskal-Wallis rank sum test,2,0.0232580859421887,0.9884383130011248,0.9999980855427674
K00240,Kruskal-Wallis rank sum test,2,0.023255719457019368,0.988439482564121,0.9999980855427674
K12573,Kruskal-Wallis rank sum test,2,0.023243759623937876,0.9884453933674053,0.9999980855427674
K06893,Kruskal-Wallis rank sum test,2,0.023232288137700407,0.9884510628525278,0.9999980855427674
K01470,Kruskal-Wallis rank sum test,2,0.02321384146739547,0.9884601797100062,0.9999980855427674
K00520,Kruskal-Wallis rank sum test,2,0.023210151958271634,0.988462003178114,0.9999980855427674
K03092,Kruskal-Wallis rank sum test,2,0.02320373280986132,0.9884651757253534,0.9999980855427674
K01429,Kruskal-Wallis rank sum test,2,0.023192981744841745,0.9884704892663219,0.9999980855427674
K00794,Kruskal-Wallis rank sum test,2,0.02317533316090703,0.9884792118570055,0.9999980855427674
K02482,Kruskal-Wallis rank sum test,2,0.02313202050822838,0.9885006189171955,0.9999980855427674
K02371,Kruskal-Wallis rank sum test,2,0.023130114005198266,0.9885015612073572,0.9999980855427674
K01262,Kruskal-Wallis rank sum test,2,0.023112219708082193,0.9885104055172409,0.9999980855427674
K07102,Kruskal-Wallis rank sum test,2,0.023108251872482718,0.9885123666425748,0.9999980855427674
K01579,Kruskal-Wallis rank sum test,2,0.023103141083765877,0.9885148926847273,0.9999980855427674
K02954,Kruskal-Wallis rank sum test,2,0.023094269373132192,0.9885192776034953,0.9999980855427674
K11183,Kruskal-Wallis rank sum test,2,0.02308246182883594,0.9885251136133015,0.9999980855427674
K01113,Kruskal-Wallis rank sum test,2,0.023066379159510476,0.9885330627065232,0.9999980855427674
K03430,Kruskal-Wallis rank sum test,2,0.023039982030172854,0.9885461100101812,0.9999980855427674
K03575,Kruskal-Wallis rank sum test,2,0.023002698704885916,0.9885645383250382,0.9999980855427674
K09740,Kruskal-Wallis rank sum test,2,0.022995156339190827,0.9885682663896984,0.9999980855427674
K06867,Kruskal-Wallis rank sum test,2,0.022966065022539804,0.988582645870512,0.9999980855427674
K07213,Kruskal-Wallis rank sum test,2,0.02295487758039332,0.9885881757415571,0.9999980855427674
K07223,Kruskal-Wallis rank sum test,2,0.022949206806515576,0.9885909787755325,0.9999980855427674
K01607,Kruskal-Wallis rank sum test,2,0.022948519603926694,0.9885913184567308,0.9999980855427674
K03772,Kruskal-Wallis rank sum test,2,0.022930626952941846,0.9886001627560066,0.9999980855427674
K03040,Kruskal-Wallis rank sum test,2,0.02292198438835839,0.9886044347856138,0.9999980855427674
K01916,Kruskal-Wallis rank sum test,2,0.022914699569018974,0.9886080356945245,0.9999980855427674
K02340,Kruskal-Wallis rank sum test,2,0.022911117282092164,0.9886098064349313,0.9999980855427674
K03687,Kruskal-Wallis rank sum test,2,0.02290083244474772,0.9886148902935312,0.9999980855427674
K11717,Kruskal-Wallis rank sum test,2,0.02288951096260373,0.9886204866022847,0.9999980855427674
K00998,Kruskal-Wallis rank sum test,2,0.022825078504411067,0.9886523367394133,0.9999980855427674
K02492,Kruskal-Wallis rank sum test,2,0.022770936080632964,0.9886791011185763,0.9999980855427674
K00556,Kruskal-Wallis rank sum test,2,0.02274763651667245,0.9886906190816435,0.9999980855427674
K13890,Kruskal-Wallis rank sum test,2,0.02271635806191985,0.9887060815599503,0.9999980855427674
K02864,Kruskal-Wallis rank sum test,2,0.022690288544708892,0.9887189691890487,0.9999980855427674
K01534,Kruskal-Wallis rank sum test,2,0.022625063362511355,0.9887512144022995,0.9999980855427674
K02028,Kruskal-Wallis rank sum test,2,0.02260253051372274,0.9887623541558539,0.9999980855427674
K09009,Kruskal-Wallis rank sum test,2,0.0225584496679523,0.9887841471364348,0.9999980855427674
K00772,Kruskal-Wallis rank sum test,2,0.022551744305701504,0.9887874622199392,0.9999980855427674
K00239,Kruskal-Wallis rank sum test,2,0.022503579809381336,0.9888112747317104,0.9999980855427674
K00569,Kruskal-Wallis rank sum test,2,0.022470040856309825,0.9888278567182153,0.9999980855427674
K09712,Kruskal-Wallis rank sum test,2,0.022393678052362087,0.9888656122728712,0.9999980855427674
K01728,Kruskal-Wallis rank sum test,2,0.022379918999831716,0.988872415223224,0.9999980855427674
K00384,Kruskal-Wallis rank sum test,2,0.022346288315247875,0.9888890435911745,0.9999980855427674
K03828,Kruskal-Wallis rank sum test,2,0.02234496895613224,0.9888896959412766,0.9999980855427674
K10783,Kruskal-Wallis rank sum test,2,0.02232444468631911,0.9888998441128151,0.9999980855427674
K00647,Kruskal-Wallis rank sum test,2,0.022295215987986877,0.9889142963460319,0.9999980855427674
K01439,Kruskal-Wallis rank sum test,2,0.022262485018442038,0.9889304805403206,0.9999980855427674
K03075,Kruskal-Wallis rank sum test,2,0.022242115062454104,0.9889405528267955,0.9999980855427674
K01918,Kruskal-Wallis rank sum test,2,0.022236361017010448,0.9889433980353294,0.9999980855427674
K02278,Kruskal-Wallis rank sum test,2,0.02222644067001056,0.988948303378331,0.9999980855427674
K02931,Kruskal-Wallis rank sum test,2,0.022210854788909273,0.9889560102236963,0.9999980855427674
K03090,Kruskal-Wallis rank sum test,2,0.022157047453948985,0.9889826171252578,0.9999980855427674
K02082,Kruskal-Wallis rank sum test,2,0.02215704569746377,0.9889826179938245,0.9999980855427674
K01644,Kruskal-Wallis rank sum test,2,0.02215695317590871,0.9889826637449305,0.9999980855427674
K03457,Kruskal-Wallis rank sum test,2,0.022154244850071336,0.9889840029894876,0.9999980855427674
K09928,Kruskal-Wallis rank sum test,2,0.02215343495902985,0.9889844034742109,0.9999980855427674
K00833,Kruskal-Wallis rank sum test,2,0.02214431796248047,0.9889889117681833,0.9999980855427674
K03100,Kruskal-Wallis rank sum test,2,0.02213829611946494,0.9889918895406515,0.9999980855427674
K03530,Kruskal-Wallis rank sum test,2,0.022122542177385185,0.9889996798318061,0.9999980855427674
K05796,Kruskal-Wallis rank sum test,2,0.022115070681277986,0.9890033744923362,0.9999980855427674
K02032,Kruskal-Wallis rank sum test,2,0.022093707878411806,0.9890139384908169,0.9999980855427674
K02961,Kruskal-Wallis rank sum test,2,0.022087428779741458,0.9890170435537442,0.9999980855427674
K00666,Kruskal-Wallis rank sum test,2,0.022068508034180923,0.9890264000679202,0.9999980855427674
K01295,Kruskal-Wallis rank sum test,2,0.02205815595212341,0.9890315193223942,0.9999980855427674
K09882,Kruskal-Wallis rank sum test,2,0.02205764450789546,0.9890317722396575,0.9999980855427674
K03335,Kruskal-Wallis rank sum test,2,0.0220398199714964,0.9890405867953483,0.9999980855427674
K07243,Kruskal-Wallis rank sum test,2,0.021993619861405023,0.98906343395123,0.9999980855427674
K02074,Kruskal-Wallis rank sum test,2,0.021982332825018602,0.9890690157644643,0.9999980855427674
K03670,Kruskal-Wallis rank sum test,2,0.02192588040236527,0.9890969338295287,0.9999980855427674
K04518,Kruskal-Wallis rank sum test,2,0.021853478303228258,0.9891327408247796,0.9999980855427674
K03642,Kruskal-Wallis rank sum test,2,0.021831699094036594,0.9891435121478677,0.9999980855427674
K06934,Kruskal-Wallis rank sum test,2,0.02175798095617384,0.989179971728694,0.9999980855427674
K00030,Kruskal-Wallis rank sum test,2,0.0217556984105549,0.9891811006535436,0.9999980855427674
K06131,Kruskal-Wallis rank sum test,2,0.021750339617938153,0.9891837510652838,0.9999980855427674
K01961,Kruskal-Wallis rank sum test,2,0.021715519273129757,0.9892009730748479,0.9999980855427674
K02651,Kruskal-Wallis rank sum test,2,0.021694415260753885,0.9892114111847083,0.9999980855427674
K07568,Kruskal-Wallis rank sum test,2,0.021647973760536843,0.989234381682387,0.9999980855427674
K03579,Kruskal-Wallis rank sum test,2,0.021634291061900512,0.9892411494034997,0.9999980855427674
K07112,Kruskal-Wallis rank sum test,2,0.021607909939348247,0.9892541981355577,0.9999980855427674
K13640,Kruskal-Wallis rank sum test,2,0.02152163315001721,0.9892968738940565,0.9999980855427674
K02047,Kruskal-Wallis rank sum test,2,0.0215075931314459,0.9893038187916743,0.9999980855427674
K02046,Kruskal-Wallis rank sum test,2,0.0215075931314459,0.9893038187916743,0.9999980855427674
K01775,Kruskal-Wallis rank sum test,2,0.021506464957218675,0.9893043768453672,0.9999980855427674
K03817,Kruskal-Wallis rank sum test,2,0.021505932245459148,0.98930464035244,0.9999980855427674
K04042,Kruskal-Wallis rank sum test,2,0.02147504340496198,0.9893199197070496,0.9999980855427674
K01947,Kruskal-Wallis rank sum test,2,0.02147216782077144,0.9893213421444323,0.9999980855427674
K02053,Kruskal-Wallis rank sum test,2,0.02145787233007468,0.9893284135867262,0.9999980855427674
K01625,Kruskal-Wallis rank sum test,2,0.021427904303436662,0.989343237807915,0.9999980855427674
K07667,Kruskal-Wallis rank sum test,2,0.021414942137880644,0.9893496498441136,0.9999980855427674
K06966,Kruskal-Wallis rank sum test,2,0.021398801728537364,0.989357634130497,0.9999980855427674
K07334,Kruskal-Wallis rank sum test,2,0.021394511657545825,0.9893597563400164,0.9999980855427674
K02160,Kruskal-Wallis rank sum test,2,0.02136939062290475,0.9893721832884164,0.9999980855427674
K01078,Kruskal-Wallis rank sum test,2,0.021368964051438535,0.9893723943074104,0.9999980855427674
K01467,Kruskal-Wallis rank sum test,2,0.021354128856765717,0.9893797331006651,0.9999980855427674
K00244,Kruskal-Wallis rank sum test,2,0.02135315735927179,0.9893802136907475,0.9999980855427674
K07657,Kruskal-Wallis rank sum test,2,0.021321693127869124,0.9893957788571781,0.9999980855427674
K07084,Kruskal-Wallis rank sum test,2,0.021314268005031896,0.989399452056593,0.9999980855427674
K00336,Kruskal-Wallis rank sum test,2,0.021311946314881425,0.989400600596741,0.9999980855427674
K01595,Kruskal-Wallis rank sum test,2,0.0212891996088847,0.9894118534630195,0.9999980855427674
K08151,Kruskal-Wallis rank sum test,2,0.021282988210796334,0.9894149262832387,0.9999980855427674
K01639,Kruskal-Wallis rank sum test,2,0.021278794430576956,0.9894170009797872,0.9999980855427674
K07154,Kruskal-Wallis rank sum test,2,0.021263563096454163,0.989424536078944,0.9999980855427674
K09137,Kruskal-Wallis rank sum test,2,0.021249224121260547,0.9894316297713125,0.9999980855427674
K01495,Kruskal-Wallis rank sum test,2,0.02124755210729745,0.9894324569434084,0.9999980855427674
K02057,Kruskal-Wallis rank sum test,2,0.021232572048120346,0.9894398678495407,0.9999980855427674
K03669,Kruskal-Wallis rank sum test,2,0.021224898923995816,0.9894436639042825,0.9999980855427674
K04772,Kruskal-Wallis rank sum test,2,0.0211708505781932,0.9894704031622336,0.9999980855427674
K02902,Kruskal-Wallis rank sum test,2,0.021156179127046926,0.989477661672197,0.9999980855427674
K02445,Kruskal-Wallis rank sum test,2,0.02114353893165141,0.9894839152874503,0.9999980855427674
K03717,Kruskal-Wallis rank sum test,2,0.021114076799783343,0.9894984915476088,0.9999980855427674
K01782,Kruskal-Wallis rank sum test,2,0.02108148143914009,0.9895146182091159,0.9999980855427674
K10243,Kruskal-Wallis rank sum test,2,0.02107699240460044,0.9895168391942578,0.9999980855427674
K04027,Kruskal-Wallis rank sum test,2,0.021060870768652606,0.9895248155415285,0.9999980855427674
K02401,Kruskal-Wallis rank sum test,2,0.021047022721197774,0.9895316670585501,0.9999980855427674
K02421,Kruskal-Wallis rank sum test,2,0.021047022721197774,0.9895316670585501,0.9999980855427674
K02530,Kruskal-Wallis rank sum test,2,0.021024801319689406,0.9895426615098676,0.9999980855427674
K07460,Kruskal-Wallis rank sum test,2,0.020984286027442067,0.9895627075179705,0.9999980855427674
K06162,Kruskal-Wallis rank sum test,2,0.020957038625090723,0.9895761891164268,0.9999980855427674
K01457,Kruskal-Wallis rank sum test,2,0.02094828511629449,0.9895805202578429,0.9999980855427674
K03502,Kruskal-Wallis rank sum test,2,0.020909130511657638,0.9895998937644963,0.9999980855427674
K03517,Kruskal-Wallis rank sum test,2,0.02085780634479306,0.9896252892853842,0.9999980855427674
K01709,Kruskal-Wallis rank sum test,2,0.02084527329361663,0.9896314908170133,0.9999980855427674
K02291,Kruskal-Wallis rank sum test,2,0.020830910653785395,0.9896385977028658,0.9999980855427674
K01613,Kruskal-Wallis rank sum test,2,0.020823451440069647,0.9896422886726496,0.9999980855427674
K03748,Kruskal-Wallis rank sum test,2,0.020803633612437058,0.989652095001382,0.9999980855427674
K03580,Kruskal-Wallis rank sum test,2,0.020790835050722784,0.9896584280833521,0.9999980855427674
K06218,Kruskal-Wallis rank sum test,2,0.020752963992693493,0.989677167966656,0.9999980855427674
K02233,Kruskal-Wallis rank sum test,2,0.020717878816640223,0.9896945296177767,0.9999980855427674
K02033,Kruskal-Wallis rank sum test,2,0.020697248148280778,0.9897047387002406,0.9999980855427674
K11741,Kruskal-Wallis rank sum test,2,0.02069093177803489,0.9897078643759583,0.9999980855427674
K07816,Kruskal-Wallis rank sum test,2,0.020681744682345994,0.989712410656827,0.9999980855427674
K01069,Kruskal-Wallis rank sum test,2,0.020650861157491818,0.9897276936787416,0.9999980855427674
K03192,Kruskal-Wallis rank sum test,2,0.020648628758863197,0.9897287984127311,0.9999980855427674
K01271,Kruskal-Wallis rank sum test,2,0.020646657255838363,0.989729774039872,0.9999980855427674
K00673,Kruskal-Wallis rank sum test,2,0.02063571751773452,0.9897351877469389,0.9999980855427674
K02304,Kruskal-Wallis rank sum test,2,0.020634034744489327,0.9897360204972361,0.9999980855427674
K01897,Kruskal-Wallis rank sum test,2,0.020580650915690057,0.9897624387989493,0.9999980855427674
K09792,Kruskal-Wallis rank sum test,2,0.02055866443307043,0.9897733195560857,0.9999980855427674
K07658,Kruskal-Wallis rank sum test,2,0.0205568039427817,0.9897742402883386,0.9999980855427674
K07047,Kruskal-Wallis rank sum test,2,0.020544576965676242,0.9897802912803227,0.9999980855427674
K06889,Kruskal-Wallis rank sum test,2,0.02053626874476322,0.9897844029455205,0.9999980855427674
K13889,Kruskal-Wallis rank sum test,2,0.02052392361484219,0.9897905124729002,0.9999980855427674
K07645,Kruskal-Wallis rank sum test,2,0.0204873480852069,0.9898086136945261,0.9999980855427674
K06137,Kruskal-Wallis rank sum test,2,0.020484714679705703,0.9898099169791083,0.9999980855427674
K07050,Kruskal-Wallis rank sum test,2,0.02046572448966799,0.9898193153629398,0.9999980855427674
K07239,Kruskal-Wallis rank sum test,2,0.020368719246334877,0.989867325359007,0.9999980855427674
K06883,Kruskal-Wallis rank sum test,2,0.020351196067506183,0.9898759982080804,0.9999980855427674
K07222,Kruskal-Wallis rank sum test,2,0.02032780225014572,0.9898875767649528,0.9999980855427674
