opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665184_k101_19084_4,Adenoma - Cancer,-1.427382334002524,0.15346972007931337,0.23020458011897005
SRR5665184_k101_19084_4,Adenoma - Normal,-2.563375966685007,0.010365973119923072,0.031097919359769216
SRR5665184_k101_19084_4,Cancer - Normal,-1.1359936326824829,0.25595922913887265,0.25595922913887265
SRR5665184_k101_19173_1,Adenoma - Cancer,-2.314214169800027,0.02065597708835406,0.03098396563253109
SRR5665184_k101_19173_1,Adenoma - Normal,-2.5365763854035883,0.011194231858302641,0.03358269557490792
SRR5665184_k101_19173_1,Cancer - Normal,-0.22236221560356106,0.8240319230980626,0.8240319230980626
SRR5665184_k101_19191_1,Adenoma - Cancer,-2.3639944236955395,0.018079084706971622,0.05423725412091487
SRR5665184_k101_19191_1,Adenoma - Normal,-1.8484132732839837,0.06454258000655233,0.0968138700098285
SRR5665184_k101_19191_1,Cancer - Normal,0.5155811504115556,0.606146978226259,0.606146978226259
SRR5665184_k101_19215_2,Adenoma - Cancer,-2.672625324729727,0.00752602565934691,0.02257807697804073
SRR5665184_k101_19215_2,Adenoma - Normal,-2.265921470966508,0.02345619176056517,0.03518428764084776
SRR5665184_k101_19215_2,Cancer - Normal,0.4067038537632194,0.684225509711652,0.684225509711652
SRR5665184_k101_19222_1,Adenoma - Cancer,-0.6778992562180287,0.4978355716163178,0.4978355716163178
SRR5665184_k101_19222_1,Adenoma - Normal,-2.493461125594039,0.012650443598796711,0.03795133079639013
SRR5665184_k101_19222_1,Cancer - Normal,-1.8155618693760103,0.06943760723910267,0.104156410858654
SRR5665184_k101_19283_1,Adenoma - Cancer,-1.233536742515647,0.21737557721608253,0.21737557721608253
SRR5665184_k101_19283_1,Adenoma - Normal,-2.6402014488931385,0.008285675977414995,0.024857027932244986
SRR5665184_k101_19283_1,Cancer - Normal,-1.4066647063774915,0.1595268359553894,0.23929025393308412
SRR5665184_k101_19352_1,Adenoma - Cancer,-2.033018796521978,0.04205062402231201,0.063075936033468
SRR5665184_k101_19352_1,Adenoma - Normal,-2.2857724847382244,0.022267572185172415,0.06680271655551724
SRR5665184_k101_19352_1,Cancer - Normal,-0.2527536882162465,0.8004585572888347,0.8004585572888347
SRR5665184_k101_1936_1,Adenoma - Cancer,-0.06303801046863149,0.9497362365190005,0.9497362365190005
SRR5665184_k101_1936_1,Adenoma - Normal,-2.246854801703365,0.02464930809521546,0.07394792428564638
SRR5665184_k101_1936_1,Cancer - Normal,-2.183816791234733,0.02897571323924859,0.04346356985887288
SRR5665184_k101_19374_1,Adenoma - Cancer,-1.0488853343899813,0.2942308961007879,0.2942308961007879
SRR5665184_k101_19374_1,Adenoma - Normal,-2.505188939162849,0.012238599682408154,0.03671579904722446
SRR5665184_k101_19374_1,Cancer - Normal,-1.4563036047728675,0.14530870947691424,0.21796306421537137
SRR5665184_k101_19533_2,Adenoma - Cancer,-2.676370608962319,0.007442429686619016,0.02232728905985705
SRR5665184_k101_19533_2,Adenoma - Normal,-0.6488171173241996,0.5164565920660671,0.5164565920660671
SRR5665184_k101_19533_2,Cancer - Normal,2.0275534916381193,0.04260583978901695,0.06390875968352543
SRR5665184_k101_1955_2,Adenoma - Cancer,-0.8317628608009884,0.4055428109486512,0.4055428109486512
SRR5665184_k101_1955_2,Adenoma - Normal,-2.5436067568893326,0.0109714524443445,0.0329143573330335
SRR5665184_k101_1955_2,Cancer - Normal,-1.711843896088344,0.08692544015742329,0.13038816023613492
SRR5665184_k101_1958_1,Adenoma - Cancer,-1.2888369718334673,0.19745476968431444,0.2961821545264717
SRR5665184_k101_1958_1,Adenoma - Normal,-2.467516937527321,0.0136053784622944,0.0408161353868832
SRR5665184_k101_1958_1,Cancer - Normal,-1.1786799656938536,0.2385256361399627,0.2385256361399627
SRR5665184_k101_19642_3,Adenoma - Cancer,-1.4171531035070148,0.15643816948736466,0.234657254231047
SRR5665184_k101_19642_3,Adenoma - Normal,-2.7601528469468044,0.0057774324157092,0.0173322972471276
SRR5665184_k101_19642_3,Cancer - Normal,-1.3429997434397893,0.17927205692111314,0.17927205692111314
SRR5665184_k101_19811_2,Adenoma - Cancer,-0.5467703133441787,0.5845365407330902,0.5845365407330902
SRR5665184_k101_19811_2,Adenoma - Normal,-2.6191445079773583,0.008815059654636933,0.026445178963910798
SRR5665184_k101_19811_2,Cancer - Normal,-2.0723741946331797,0.038230558005224825,0.05734583700783724
SRR5665184_k101_19821_1,Adenoma - Cancer,-1.5794365026958939,0.11423597022485173,0.1713539553372776
SRR5665184_k101_19821_1,Adenoma - Normal,-2.515398874663832,0.011889778116636189,0.035669334349908564
SRR5665184_k101_19821_1,Cancer - Normal,-0.9359623719679379,0.34929256162795996,0.34929256162795996
SRR5665184_k101_19974_2,Adenoma - Cancer,-0.10485922938098469,0.9164875107958426,0.9164875107958426
SRR5665184_k101_19974_2,Adenoma - Normal,-2.816219303375018,0.0048592484497706895,0.014577745349312068
SRR5665184_k101_19974_2,Cancer - Normal,-2.711360073994033,0.006700781614838464,0.010051172422257696
SRR5665184_k101_20025_1,Adenoma - Cancer,-0.44032790386220866,0.6596996336037684,0.6596996336037684
SRR5665184_k101_20025_1,Adenoma - Normal,-2.5095379784026624,0.012088921536936846,0.03626676461081054
SRR5665184_k101_20025_1,Cancer - Normal,-2.069210074540454,0.03852637774182635,0.057789566612739526
SRR5665184_k101_20085_4,Adenoma - Cancer,0.7866912830363907,0.43146260814090753,0.43146260814090753
SRR5665184_k101_20085_4,Adenoma - Normal,-1.6532808995061663,0.09827370844946469,0.14741056267419703
SRR5665184_k101_20085_4,Cancer - Normal,-2.439972182542557,0.014688392915420624,0.044065178746261875
SRR5665184_k101_20152_1,Adenoma - Cancer,0.5804448331545551,0.561614678865165,0.561614678865165
SRR5665184_k101_20152_1,Adenoma - Normal,-1.949494025836332,0.051236455564435984,0.07685468334665398
SRR5665184_k101_20152_1,Cancer - Normal,-2.529938858990887,0.011408240446645344,0.03422472133993603
SRR5665184_k101_20201_1,Adenoma - Cancer,-2.3907653341505237,0.01681329541261881,0.025219943118928216
SRR5665184_k101_20201_1,Adenoma - Normal,-2.4189916072809905,0.015563599294634401,0.04669079788390321
SRR5665184_k101_20201_1,Cancer - Normal,-0.02822627313046695,0.9774816826415568,0.9774816826415568
SRR5665184_k101_20398_2,Adenoma - Cancer,0.2293192537904557,0.8186207898123254,0.8186207898123254
SRR5665184_k101_20398_2,Adenoma - Normal,-2.402866963630434,0.016267104176319987,0.02440065626447998
SRR5665184_k101_20398_2,Cancer - Normal,-2.63218621742089,0.008483734895916912,0.025451204687750736
SRR5665184_k101_20398_3,Adenoma - Cancer,-0.3459946085717114,0.7293467665402957,0.7293467665402957
SRR5665184_k101_20398_3,Adenoma - Normal,-2.446328077507038,0.01443196086101211,0.04329588258303633
SRR5665184_k101_20398_3,Cancer - Normal,-2.1003334689353266,0.0356995170691232,0.053549275603684804
SRR5665184_k101_20510_1,Adenoma - Cancer,-2.517373614635761,0.011823337959056516,0.03547001387716955
SRR5665184_k101_20510_1,Adenoma - Normal,-1.339028518423277,0.18056138902806956,0.2708420835421044
SRR5665184_k101_20510_1,Cancer - Normal,1.178345096212484,0.23865905634771653,0.23865905634771653
SRR5665184_k101_20562_2,Adenoma - Cancer,1.3666515576052785,0.1717345485603532,0.1717345485603532
SRR5665184_k101_20562_2,Adenoma - Normal,-1.526709848135624,0.12683317745137745,0.19024976617706618
SRR5665184_k101_20562_2,Cancer - Normal,-2.8933614057409027,0.0038114245802016817,0.011434273740605044
SRR5665184_k101_20661_1,Adenoma - Cancer,-3.1472658759216503,0.001648050292357301,0.0049441508770719025
SRR5665184_k101_20661_1,Adenoma - Normal,-2.5359858895221694,0.011213125215382704,0.016819687823074057
SRR5665184_k101_20661_1,Cancer - Normal,0.6112799863994809,0.5410142381562292,0.5410142381562292
SRR5665184_k101_20799_2,Adenoma - Cancer,-2.1413202200000523,0.03224822363106391,0.09674467089319172
SRR5665184_k101_20799_2,Adenoma - Normal,-2.100140985000052,0.0357164409068587,0.05357466136028805
SRR5665184_k101_20799_2,Cancer - Normal,0.0411792350000004,0.9671530076984736,0.9671530076984736
SRR5665184_k101_20855_1_1,Adenoma - Cancer,-1.6683262158992878,0.09525098647473275,0.14287647971209913
SRR5665184_k101_20855_1_1,Adenoma - Normal,-3.1229751824715724,0.001790328435309171,0.0053709853059275125
SRR5665184_k101_20855_1_1,Cancer - Normal,-1.4546489665722848,0.14576646755000167,0.14576646755000167
SRR5665184_k101_20870_2,Adenoma - Cancer,-0.796882460947744,0.42551929798815996,0.42551929798815996
SRR5665184_k101_20870_2,Adenoma - Normal,-2.714802960177903,0.006631521338053752,0.019894564014161255
SRR5665184_k101_20870_2,Cancer - Normal,-1.917920499230159,0.05512109252266409,0.08268163878399613
SRR5665184_k101_20913_1,Adenoma - Cancer,-2.9726183619663784,0.0029527133849863007,0.008858140154958902
SRR5665184_k101_20913_1,Adenoma - Normal,-1.9510424741920165,0.05105199338525056,0.07657799007787583
SRR5665184_k101_20913_1,Cancer - Normal,1.0215758877743617,0.30698167472128063,0.30698167472128063
SRR5665184_k101_20920_20,Adenoma - Cancer,-1.989204715828443,0.04667861161015689,0.07001791741523533
SRR5665184_k101_20920_20,Adenoma - Normal,-2.630353343244221,0.0085296162933468,0.0255888488800404
SRR5665184_k101_20920_20,Cancer - Normal,-0.6411486274157783,0.521426123102189,0.521426123102189
SRR5665184_k101_2102_3,Adenoma - Cancer,0.39988783630528846,0.6892391317116204,0.6892391317116204
SRR5665184_k101_2102_3,Adenoma - Normal,-2.096972800137485,0.035995983217140745,0.05399397482571112
SRR5665184_k101_2102_3,Cancer - Normal,-2.496860636442774,0.0125298188973156,0.0375894566919468
SRR5665184_k101_21035_2,Adenoma - Cancer,-2.635131009929081,0.008410481428500118,0.025231444285500355
SRR5665184_k101_21035_2,Adenoma - Normal,-1.6579239878773095,0.09733280972674589,0.14599921459011883
SRR5665184_k101_21035_2,Cancer - Normal,0.9772070220517713,0.3284666722983382,0.3284666722983382
SRR5665184_k101_21518_2,Adenoma - Cancer,-2.351607373194401,0.01869249384477064,0.05607748153431192
SRR5665184_k101_21518_2,Adenoma - Normal,-2.1234040541388497,0.0337200077766453,0.05058001166496795
SRR5665184_k101_21518_2,Cancer - Normal,0.2282033190555515,0.819488181280327,0.819488181280327
SRR5665184_k101_21763_1,Adenoma - Cancer,-1.0198406715563395,0.30780403061531775,0.30780403061531775
SRR5665184_k101_21763_1,Adenoma - Normal,-2.543602616116988,0.010971582489774747,0.03291474746932424
SRR5665184_k101_21763_1,Cancer - Normal,-1.5237619445606485,0.12756818914002277,0.19135228371003415
SRR5665184_k101_21780_2,Adenoma - Cancer,0.9439467099452475,0.3451968808962176,0.3451968808962176
SRR5665184_k101_21780_2,Adenoma - Normal,-1.9872562314636792,0.04689400929292157,0.07034101393938236
SRR5665184_k101_21780_2,Cancer - Normal,-2.9312029414089267,0.0033765212254223864,0.01012956367626716
SRR5665184_k101_21824_1,Adenoma - Cancer,0.19696077745559326,0.8438582315523907,0.8438582315523907
SRR5665184_k101_21824_1,Adenoma - Normal,-2.1776649338400054,0.029430991386759656,0.044146487080139483
SRR5665184_k101_21824_1,Cancer - Normal,-2.374625711295599,0.01756675321068379,0.05270025963205137
SRR5665184_k101_21892_2,Adenoma - Cancer,1.610197446322316,0.10735475873281483,0.16103213809922223
SRR5665184_k101_21892_2,Adenoma - Normal,-1.2787846663100302,0.200972895046888,0.200972895046888
SRR5665184_k101_21892_2,Cancer - Normal,-2.888982112632346,0.0038649105865874622,0.011594731759762387
SRR5665184_k101_21956_1,Adenoma - Cancer,-0.30068795398818565,0.7636524552734194,0.7636524552734194
SRR5665184_k101_21956_1,Adenoma - Normal,-2.499224552629076,0.012446541565162696,0.037339624695488086
SRR5665184_k101_21956_1,Cancer - Normal,-2.1985365986408905,0.027910889438973525,0.04186633415846029
SRR5665184_k101_22057_1,Adenoma - Cancer,0.3750653611050368,0.7076118575306065,0.7076118575306065
SRR5665184_k101_22057_1,Adenoma - Normal,-2.011714209563379,0.04425007185919471,0.06637510778879206
SRR5665184_k101_22057_1,Cancer - Normal,-2.386779570668416,0.01699667880648007,0.050990036419440214
SRR5665184_k101_22282_1,Adenoma - Cancer,2.2181304147046603,0.02654594157791185,0.03981891236686778
SRR5665184_k101_22282_1,Adenoma - Normal,-0.9291175412587394,0.35282817477229933,0.35282817477229933
SRR5665184_k101_22282_1,Cancer - Normal,-3.1472479559633997,0.0016481513070478004,0.004944453921143401
SRR5665184_k101_22374_5,Adenoma - Cancer,-1.757676052559869,0.07880264475837323,0.11820396713755985
SRR5665184_k101_22374_5,Adenoma - Normal,-2.468138569131964,0.013581773204832235,0.040745319614496706
SRR5665184_k101_22374_5,Cancer - Normal,-0.7104625165720948,0.4774173672381706,0.4774173672381706
SRR5665184_k101_22509_2,Adenoma - Cancer,-1.8107964998142834,0.07017235834086016,0.10525853751129025
SRR5665184_k101_22509_2,Adenoma - Normal,-2.833561189524202,0.004603249414338865,0.013809748243016593
SRR5665184_k101_22509_2,Cancer - Normal,-1.0227646897099187,0.30641911691105955,0.30641911691105955
SRR5665184_k101_22509_5,Adenoma - Cancer,-2.0462385601372652,0.040732905250081865,0.0610993578751228
SRR5665184_k101_22509_5,Adenoma - Normal,-2.2719697480034107,0.023088337582708843,0.06926501274812653
SRR5665184_k101_22509_5,Cancer - Normal,-0.2257311878661453,0.8214104996601344,0.8214104996601344
SRR5665184_k101_22600_2,Adenoma - Cancer,-1.7356832638891835,0.08261985432585899,0.12392978148878847
SRR5665184_k101_22600_2,Adenoma - Normal,-2.9019743952505377,0.003708188476948954,0.011124565430846863
SRR5665184_k101_22600_2,Cancer - Normal,-1.1662911313613542,0.24349675766124554,0.24349675766124554
SRR5665184_k101_22605_2,Adenoma - Cancer,-2.334476696538433,0.01957077489804846,0.05871232469414538
SRR5665184_k101_22605_2,Adenoma - Normal,-1.998580768978946,0.045653732858811816,0.06848059928821773
SRR5665184_k101_22605_2,Cancer - Normal,0.3358959275594872,0.7369493481611875,0.7369493481611875
SRR5665184_k101_22650_3,Adenoma - Cancer,-1.6051847866820512,0.10845314446300651,0.16267971669450976
SRR5665184_k101_22650_3,Adenoma - Normal,-2.7362994550175896,0.006213445479265224,0.01864033643779567
SRR5665184_k101_22650_3,Cancer - Normal,-1.1311146683355384,0.2580068312308286,0.2580068312308286
SRR5665184_k101_22653_1,Adenoma - Cancer,0,1,1
SRR5665184_k101_22653_1,Adenoma - Normal,-2.211494206521283,0.027001632624564727,0.04050244893684709
SRR5665184_k101_22653_1,Cancer - Normal,-2.211494206521283,0.027001632624564727,0.08100489787369418
SRR5665184_k101_22713_1,Adenoma - Cancer,-2.210964111423497,0.02703832239261196,0.08111496717783588
SRR5665184_k101_22713_1,Adenoma - Normal,-2.0693242230354283,0.03851567204973827,0.057773508074607405
SRR5665184_k101_22713_1,Cancer - Normal,0.1416398883880685,0.8873644581665913,0.8873644581665913
SRR5665184_k101_22881_1,Adenoma - Cancer,1.1082092080448145,0.26777147503257015,0.26777147503257015
SRR5665184_k101_22881_1,Adenoma - Normal,-2.0317168814154942,0.04218232591373628,0.06327348887060442
SRR5665184_k101_22881_1,Cancer - Normal,-3.139926089460309,0.0016899046435419182,0.005069713930625754
SRR5665184_k101_22974_1,Adenoma - Cancer,-1.224464662711366,0.22077698900677045,0.22077698900677045
SRR5665184_k101_22974_1,Adenoma - Normal,-2.883315246898742,0.003935134072865135,0.011805402218595405
SRR5665184_k101_22974_1,Cancer - Normal,-1.6588505841873762,0.09714590434562748,0.14571885651844121
SRR5665184_k101_23115_1,Adenoma - Cancer,-1.21635226605755,0.22385075931705253,0.22385075931705253
SRR5665184_k101_23115_1,Adenoma - Normal,-2.798524762508349,0.005133663295198749,0.015400989885596248
SRR5665184_k101_23115_1,Cancer - Normal,-1.5821724964507986,0.11361019722948874,0.17041529584423312
SRR5665184_k101_23132_1,Adenoma - Cancer,-0.4189980837202621,0.6752175328306098,0.6752175328306098
SRR5665184_k101_23132_1,Adenoma - Normal,-2.5188605730625087,0.011773526738128178,0.035320580214384535
SRR5665184_k101_23132_1,Cancer - Normal,-2.099862489342246,0.03574093929874733,0.053611408948121
SRR5665184_k101_23132_2,Adenoma - Cancer,-1.2347612542904178,0.21691937129119818,0.21691937129119818
SRR5665184_k101_23132_2,Adenoma - Normal,-2.644600596875745,0.00817873917277368,0.024536217518321038
SRR5665184_k101_23132_2,Cancer - Normal,-1.409839342585327,0.15858712672076683,0.23788069008115026
SRR5665184_k101_23218_2,Adenoma - Cancer,1.16485184242478,0.24407896970011994,0.24407896970011994
SRR5665184_k101_23218_2,Adenoma - Normal,-1.9085910654306888,0.05631486540217689,0.08447229810326533
SRR5665184_k101_23218_2,Cancer - Normal,-3.073442907855469,0.0021160417275140706,0.006348125182542212
SRR5665184_k101_23222_1,Adenoma - Cancer,-2.175268008433021,0.029610038416368518,0.04441505762455278
SRR5665184_k101_23222_1,Adenoma - Normal,-2.2300606534817127,0.0257434164957948,0.0772302494873844
SRR5665184_k101_23222_1,Cancer - Normal,-0.05479264504869135,0.9563036600025224,0.9563036600025224
SRR5665184_k101_23232_2,Adenoma - Cancer,1.6581123598088203,0.09729478962986936,0.09729478962986936
SRR5665184_k101_23232_2,Adenoma - Normal,-1.6682848282739067,0.09525919824827457,0.14288879737241186
SRR5665184_k101_23232_2,Cancer - Normal,-3.3263971880827268,8.797646820269008e-4,0.002639294046080702
SRR5665184_k101_23266_1,Adenoma - Cancer,0.882808122108146,0.3773399513886758,0.3773399513886758
SRR5665184_k101_23266_1,Adenoma - Normal,-2.0922042200250845,0.03642025116691974,0.054630376750379614
SRR5665184_k101_23266_1,Cancer - Normal,-2.9750123421332306,0.002929767600252702,0.008789302800758106
SRR5665184_k101_23343_2,Adenoma - Cancer,0.7619304425883732,0.44610151960925587,0.44610151960925587
SRR5665184_k101_23343_2,Adenoma - Normal,-2.795303096121763,0.005185107707399104,0.007777661561098656
SRR5665184_k101_23343_2,Cancer - Normal,-3.557233538710136,3.7478094653258415e-4,0.0011243428395977524
SRR5665184_k101_23432_1,Adenoma - Cancer,-1.256338290355935,0.20899334485967286,0.20899334485967286
SRR5665184_k101_23432_1,Adenoma - Normal,-2.604603772689131,0.009198056209010293,0.02759416862703088
SRR5665184_k101_23432_1,Cancer - Normal,-1.3482654823331959,0.1775730099375769,0.26635951490636534
SRR5665184_k101_23465_1,Adenoma - Cancer,-0.01102041342785733,0.9912071602536245,0.9912071602536245
SRR5665184_k101_23465_1,Adenoma - Normal,-2.4024501272728074,0.016285655077257204,0.04885696523177161
SRR5665184_k101_23465_1,Cancer - Normal,-2.39142971384495,0.01678289704639042,0.02517434556958563
SRR5665184_k101_23492_2,Adenoma - Cancer,-2.2854234719544753,0.022288009004860464,0.06686402701458138
SRR5665184_k101_23492_2,Adenoma - Normal,-1.9393280114496203,0.052461410126399155,0.07869211518959873
SRR5665184_k101_23492_2,Cancer - Normal,0.34609546050485485,0.729270974862369,0.729270974862369
SRR5665184_k101_23497_1,Adenoma - Cancer,-0.837982746940256,0.40204039339162434,0.40204039339162434
SRR5665184_k101_23497_1,Adenoma - Normal,-3.254491133465648,0.0011359570603376337,0.003407871181012901
SRR5665184_k101_23497_1,Cancer - Normal,-2.416508386525392,0.015670165246190772,0.023505247869286157
