sample_name,cluster_group,final_abund
SRR5665053,51,21199.53225906414
SRR5665053,52,0
SRR5665053,53,1686.5755153492746
SRR5665053,54,0
SRR5665053,55,16.10531334251869
SRR5665053,56,0
SRR5665053,57,126.57513458983648
SRR5665053,58,259.40337224383916
SRR5665053,59,0
SRR5665053,60,0
SRR5665053,61,2210.22269624751
SRR5665053,62,0
SRR5665053,63,18.810328178167563
SRR5665053,64,55.601587761702795
SRR5665053,65,1485.8841010401188
SRR5665053,66,512.7287908712173
SRR5665053,67,11664.993500175933
SRR5665053,68,0
SRR5665053,69,0
SRR5665053,70,0
SRR5665053,71,8939.773382308882
SRR5665053,72,3472.222222222222
SRR5665053,73,27143.719958869508
SRR5665053,74,2483.4437086092717
SRR5665053,75,6568.702339020085
SRR5665054,0,1382.2906560818992
SRR5665054,1,15868.071610480572
SRR5665054,2,0
SRR5665054,3,2682.193181260609
SRR5665054,4,0
SRR5665054,5,1163.0029956641042
SRR5665054,6,3774.0142712698303
SRR5665054,7,380.26578357886365
SRR5665054,8,18255.899000704918
SRR5665054,9,3731.5327299854966
SRR5665054,10,627.4180359237397
SRR5665054,11,0
SRR5665054,12,10608.052735757106
SRR5665054,13,0
SRR5665054,14,11781.112380574223
SRR5665054,15,2816.9014084507044
SRR5665054,16,7712.970007863705
SRR5665054,17,8180.327865497706
SRR5665054,18,466.3415204835313
SRR5665054,19,17260.184120542403
SRR5665054,20,0
SRR5665054,21,39.32491160198313
SRR5665054,22,116.3926200064556
SRR5665054,23,63523.85545658436
SRR5665054,24,0
SRR5665054,25,2472.4546237060804
SRR5665054,26,0
SRR5665054,27,0
SRR5665054,28,54.47882483581086
SRR5665054,29,0
SRR5665054,30,336.92722371967653
SRR5665054,31,20851.412422963647
SRR5665054,32,0
SRR5665054,33,561.9631028828072
SRR5665054,34,4513.73965774762
SRR5665054,35,763.5192018476824
SRR5665054,36,0
SRR5665054,37,0
SRR5665054,38,0
SRR5665054,39,8032.091836267879
SRR5665054,40,1233.830388295018
SRR5665054,41,0
SRR5665054,42,291.05607717856725
SRR5665054,43,59180.00948730599
SRR5665054,44,31982.92504528171
SRR5665054,45,0
SRR5665054,46,23955.481364678908
SRR5665054,47,9123.93986394291
SRR5665054,48,14042.63774621618
SRR5665054,49,17588.402842329528
SRR5665054,50,218.21585504509392
SRR5665054,51,30759.588249805412
SRR5665054,52,0
SRR5665054,53,2647.2925236892224
SRR5665054,54,0
SRR5665054,55,10361.324916542442
SRR5665054,56,2443.7927663734117
SRR5665054,57,44559.05860427457
SRR5665054,58,0
SRR5665054,59,0
SRR5665054,60,132924.17630571133
SRR5665054,61,15710.694830740505
SRR5665054,62,0
SRR5665054,63,22298.050245332008
SRR5665054,64,78.96656654977102
SRR5665054,65,0
SRR5665054,66,1028.4731258938239
SRR5665054,67,77078.9036281446
SRR5665054,68,0
SRR5665054,69,0
SRR5665054,70,0
SRR5665054,71,8481.539420410223
SRR5665054,72,0
SRR5665054,73,1458.151064450277
SRR5665054,74,1655.6291390728477
SRR5665054,75,7305.4301637449225
SRR5665055,0,12093.658545459904
SRR5665055,1,2694.889748395974
SRR5665055,2,0
SRR5665055,3,3215.402130227202
SRR5665055,4,1225.869966642019
SRR5665055,5,33.1690988547839
SRR5665055,6,310.17027845946455
SRR5665055,7,1200.8677186544212
SRR5665055,8,7520.094033487192
SRR5665055,9,7052.8981686245825
SRR5665055,10,276.16680475006905
SRR5665055,11,0
SRR5665055,12,3721.564909917268
SRR5665055,13,0
SRR5665055,14,4287.944348146141
SRR5665055,15,0
SRR5665055,16,0
SRR5665055,17,3399.430203035093
SRR5665055,18,51.870693769885165
SRR5665055,19,5801.511029214658
SRR5665055,20,0
SRR5665055,21,682.965423071513
SRR5665055,22,0
SRR5665055,23,14630.251206767172
SRR5665055,24,0
SRR5665055,25,702.2471910112359
SRR5665055,26,961.5384615384615
SRR5665055,27,0
SRR5665055,28,15.777736760685084
SRR5665055,29,0
SRR5665055,30,0
SRR5665055,31,34.299772016281096
SRR5665055,32,0
SRR5665055,33,313.11922194271347
SRR5665055,34,0
SRR5665055,35,4154.319525769146
SRR5665055,36,0
SRR5665055,37,372.8459506358606
SRR5665055,38,0
SRR5665055,39,17981.90271734656
SRR5665055,40,117.44635952829074
SRR5665055,41,0
SRR5665055,42,2354.2649148554437
SRR5665055,43,55407.580708679285
SRR5665055,44,0
SRR5665055,45,694.4444444444445
SRR5665055,46,856.4704325163516
SRR5665055,47,126.23840664389057
SRR5665055,48,7497.84715114505
SRR5665055,49,48468.232826390835
SRR5665055,50,942.010782391765
SRR5665055,51,18189.39976565063
SRR5665055,52,943.8414346389807
SRR5665055,53,168.97839975744915
SRR5665055,54,0
SRR5665055,55,767.1011189544762
SRR5665055,56,0
SRR5665055,57,69.93715033766213
SRR5665055,58,0
SRR5665055,59,0
SRR5665055,60,0
SRR5665055,61,2916.8757122484067
SRR5665055,62,0
SRR5665055,63,9.804278553404037
SRR5665055,64,146.7274365367856
SRR5665055,65,0
SRR5665055,66,64386.26930688178
SRR5665055,67,80.97925877862725
SRR5665055,68,0
SRR5665055,69,0
SRR5665055,70,0
SRR5665055,71,5842.339343347911
SRR5665055,72,0
SRR5665055,73,1279.5905310300705
SRR5665055,74,827.8145695364238
SRR5665055,75,1914.4162686720067
SRR5665056,0,645.1425186155217
SRR5665056,1,7694.905614230927
SRR5665056,2,0
SRR5665056,3,8101.856883861066
SRR5665056,4,1824.3634909768496
SRR5665056,5,22.893882943599746
SRR5665056,6,96.58331180072176
SRR5665056,7,450.0534730748172
SRR5665056,8,6593.304136246596
SRR5665056,9,669.4691496216459
SRR5665056,10,0
SRR5665056,11,1379.1983008959537
SRR5665056,12,9209.165154413156
SRR5665056,13,0
SRR5665056,14,7342.836624901295
SRR5665056,15,0
SRR5665056,16,0
SRR5665056,17,7435.042415409421
SRR5665056,18,410.9102816010723
SRR5665056,19,4286.630416790741
SRR5665056,20,0
SRR5665056,21,0.2831329224130853
SRR5665056,22,792.1344255663107
SRR5665056,23,2266.5457842248416
SRR5665056,24,0
SRR5665056,25,936.3295880149813
SRR5665056,26,0
SRR5665056,27,27.000027000027
SRR5665056,28,19.779601194229876
SRR5665056,29,0
SRR5665056,30,0
SRR5665056,31,53.64219423778179
SRR5665056,32,0
SRR5665056,33,99.24085813046233
SRR5665056,34,0
SRR5665056,35,210.61066828985133
SRR5665056,36,0
SRR5665056,37,0
SRR5665056,38,0
SRR5665056,39,18001.853160703147
SRR5665056,40,39.57891075158459
SRR5665056,41,0
SRR5665056,42,1394.5923549211504
SRR5665056,43,51374.990137761364
SRR5665056,44,0
SRR5665056,45,0
SRR5665056,46,1030.7304201827912
SRR5665056,47,22.27128041796254
SRR5665056,48,4737.43910945913
SRR5665056,49,5273.822569153977
SRR5665056,50,76.58143832974403
SRR5665056,51,14450.573945458586
SRR5665056,52,471.92071731949034
SRR5665056,53,2000.4745563402068
SRR5665056,54,0
SRR5665056,55,28903.717464100417
SRR5665056,56,0
SRR5665056,57,25456.165820146885
SRR5665056,58,0
SRR5665056,59,0
SRR5665056,60,0
SRR5665056,61,7852.2980759876655
SRR5665056,62,0
SRR5665056,63,8.976754507539711
SRR5665056,64,15.89815227660789
SRR5665056,65,0
SRR5665056,66,19.722515091270903
SRR5665056,67,58.57314041457265
SRR5665056,68,0
SRR5665056,69,0
SRR5665056,70,0
SRR5665056,71,7511.290174326368
SRR5665056,72,0
SRR5665056,73,291.6302128900554
SRR5665056,74,3311.2582781456954
SRR5665056,75,3482.01880376305
SRR5665057,0,2985.8611171941693
SRR5665057,1,2553.1651503880285
SRR5665057,2,0
SRR5665057,3,734.7538574577517
SRR5665057,4,3614.416121977987
SRR5665057,5,52.8129296405156
SRR5665057,6,1970.7542809341912
SRR5665057,7,101.92922827345579
SRR5665057,8,4058.917070703545
SRR5665057,9,2149.411783333823
SRR5665057,10,8245.740128833235
SRR5665057,11,5005.901092047229
SRR5665057,12,2325.6008780925226
SRR5665057,13,0
SRR5665057,14,2386.5705899196996
SRR5665057,15,0
SRR5665057,16,1471.4537963507946
SRR5665057,17,2157.6942630005665
SRR5665057,18,632.0667789538986
SRR5665057,19,3891.139082930718
SRR5665057,20,0
SRR5665057,21,37.19912604421894
SRR5665057,22,0
SRR5665057,23,1482.394114361059
SRR5665057,24,0
SRR5665057,25,1412.4118295803926
SRR5665057,26,961.5384615384615
SRR5665057,27,13475.504284793167
SRR5665057,28,25.471269921756353
SRR5665057,29,0
SRR5665057,30,26542.833704441582
SRR5665057,31,22114.549131888456
SRR5665057,32,0
SRR5665057,33,141.8409969584351
SRR5665057,34,74.89514679448772
SRR5665057,35,466.24490991728976
SRR5665057,36,3626.473254759746
SRR5665057,37,6963.399526970672
SRR5665057,38,0
SRR5665057,39,1441.240575920368
SRR5665057,40,2579.86458217553
SRR5665057,41,0
SRR5665057,42,1.8054321843562913
SRR5665057,43,29415.433611090575
SRR5665057,44,109.650847577345
SRR5665057,45,0
SRR5665057,46,1774.2866472410499
SRR5665057,47,1263.5127533034765
SRR5665057,48,3956.698520752345
SRR5665057,49,7943.627833463536
SRR5665057,50,210.0900689226777
SRR5665057,51,5721.019529821375
SRR5665057,52,0
SRR5665057,53,4388.990165212406
SRR5665057,54,0
SRR5665057,55,2395.6113979428487
SRR5665057,56,0
SRR5665057,57,4986.624070181425
SRR5665057,58,51.61556725508413
SRR5665057,59,5930.530356311856
SRR5665057,60,0
SRR5665057,61,2388.5626524092017
SRR5665057,62,0
SRR5665057,63,1727.4577049780812
SRR5665057,64,52.73601841553719
SRR5665057,65,0
SRR5665057,66,1295.4995764150642
SRR5665057,67,1797.6218630529
SRR5665057,68,0
SRR5665057,69,168.76437535836655
SRR5665057,70,0
SRR5665057,71,2474.88027685429
SRR5665057,72,2604.1666666666665
SRR5665057,73,7969.173399070478
SRR5665057,74,1655.6291390728477
SRR5665057,75,2616.2412363183057
SRR5665058,0,3422.452719264872
SRR5665058,1,4227.230732654946
SRR5665058,2,0
SRR5665058,3,1580.0623950739816
SRR5665058,4,114.6459337570174
SRR5665058,5,6407.447635545073
SRR5665058,6,3127.447494275925
SRR5665058,7,159.98098547654857
SRR5665058,8,3241.3867759980308
SRR5665058,9,2022.4152085142937
SRR5665058,10,0
SRR5665058,11,369.7391408349031
SRR5665058,12,1966.2520808980548
SRR5665058,13,0
SRR5665058,14,3455.7469698688733
SRR5665058,15,4694.835680751174
SRR5665058,16,3120.758105756455
SRR5665058,17,2500.4365432547183
SRR5665058,18,41.0298583591812
SRR5665058,19,2606.6481299996312
SRR5665058,20,0
SRR5665058,21,5.019168656026575
SRR5665058,22,301.29906321762627
SRR5665058,23,1239.5970056451476
SRR5665058,24,0
SRR5665058,25,1918.2085238844068
SRR5665058,26,0
SRR5665058,27,0
SRR5665058,28,4.729738684160467
SRR5665058,29,0
SRR5665058,30,0
SRR5665058,31,31.070976546690478
SRR5665058,32,0
SRR5665058,33,34.30737142416543
SRR5665058,34,0
SRR5665058,35,2782.151202620921
SRR5665058,36,0
SRR5665058,37,273.634669885109
SRR5665058,38,0
SRR5665058,39,3449.558935813627
SRR5665058,40,42.16714794286377
SRR5665058,41,0
SRR5665058,42,0
SRR5665058,43,23459.353725122546
SRR5665058,44,64.44533811765233
SRR5665058,45,0
SRR5665058,46,3477.8645984494933
SRR5665058,47,2863.368117878472
SRR5665058,48,3243.382158423551
SRR5665058,49,6713.849026369087
SRR5665058,50,23.42750248499953
SRR5665058,51,6454.247820563002
SRR5665058,52,0
SRR5665058,53,241.4360784347364
SRR5665058,54,0
SRR5665058,55,1174.3547736828314
SRR5665058,56,0
SRR5665058,57,1092.1263266109352
SRR5665058,58,0
SRR5665058,59,0
SRR5665058,60,0
SRR5665058,61,1196.2273681103347
SRR5665058,62,0
SRR5665058,63,2.310626803733049
SRR5665058,64,33.398053416365244
SRR5665058,65,0
SRR5665058,66,114.3479446671716
SRR5665058,67,0
SRR5665058,68,0
SRR5665058,69,0
SRR5665058,70,0
SRR5665058,71,2053.3608488401273
SRR5665058,72,0
SRR5665058,73,874.8906386701661
SRR5665058,74,0
SRR5665058,75,3281.3428596897065
SRR5665059,0,2910.3199231057315
SRR5665059,1,9711.902996981658
SRR5665059,2,0
SRR5665059,3,49918.23301324234
SRR5665059,4,1951.1837477654913
SRR5665059,5,15.3554741869768
SRR5665059,6,78.16905317179487
SRR5665059,7,140.34634792733502
SRR5665059,8,13404.93339821447
SRR5665059,9,1731.9107588118998
SRR5665059,10,0
SRR5665059,11,0
SRR5665059,12,14954.30923443845
SRR5665059,13,0
SRR5665059,14,32670.010559821785
SRR5665059,15,938.9671361502348
SRR5665059,16,2942.9075927015892
SRR5665059,17,28576.569798075394
SRR5665059,18,299.68050697817455
SRR5665059,19,2114.408720662759
SRR5665059,20,0
SRR5665059,21,0.9135522552452535
SRR5665059,22,4642.570779241511
SRR5665059,23,2525.246610274928
SRR5665059,24,0
SRR5665059,25,7152.983232394935
SRR5665059,26,0
SRR5665059,27,0
SRR5665059,28,43.44489015683605
SRR5665059,29,0
SRR5665059,30,0
SRR5665059,31,9.223827563997569
SRR5665059,32,0
SRR5665059,33,226.09154294422154
SRR5665059,34,0
SRR5665059,35,491.4806416746495
SRR5665059,36,0
SRR5665059,37,0
SRR5665059,38,0
SRR5665059,39,5422.644379140785
SRR5665059,40,36.30674368471745
SRR5665059,41,0
SRR5665059,42,316.9868681007515
SRR5665059,43,64843.7401062426
SRR5665059,44,3833.139766603701
SRR5665059,45,0
SRR5665059,46,568.9228132008038
SRR5665059,47,337.8244306127113
SRR5665059,48,7028.401874370527
SRR5665059,49,19861.65439845553
SRR5665059,50,76.02347841070254
SRR5665059,51,18284.096658674047
SRR5665059,52,0
SRR5665059,53,276.3933737277147
SRR5665059,54,0
SRR5665059,55,23.016082023244884
SRR5665059,56,0
SRR5665059,57,8802.125892316873
SRR5665059,58,0
SRR5665059,59,0
SRR5665059,60,0
SRR5665059,61,3816.725648089501
SRR5665059,62,0
SRR5665059,63,6.90940949370754
SRR5665059,64,28.243630317483174
SRR5665059,65,0
SRR5665059,66,42.82862299729577
SRR5665059,67,49.30966469428007
SRR5665059,68,0
SRR5665059,69,0
SRR5665059,70,0
SRR5665059,71,20070.658181032544
SRR5665059,72,0
SRR5665059,73,0
SRR5665059,74,4139.07284768212
SRR5665059,75,12838.426236346768
SRR5665060,0,0.2807495113554755
SRR5665060,1,1.3995790637391443
SRR5665060,2,0
SRR5665060,3,0
SRR5665060,4,0
SRR5665060,5,0
SRR5665060,6,0
SRR5665060,7,0
SRR5665060,8,1.5916528511673034
SRR5665060,9,1.0080448405198967
SRR5665060,10,0
SRR5665060,11,0
SRR5665060,12,1.6685458777864617
SRR5665060,13,0
SRR5665060,14,2.7050769533196806
SRR5665060,15,0
SRR5665060,16,0
SRR5665060,17,1.5353629408620384
SRR5665060,18,0
SRR5665060,19,1.1888899334261347
SRR5665060,20,0
SRR5665060,21,0
SRR5665060,22,0
SRR5665060,23,0
SRR5665060,24,0
SRR5665060,25,0
SRR5665060,26,0
SRR5665060,27,0
SRR5665060,28,0
SRR5665060,29,0
SRR5665060,30,0
SRR5665060,31,1.378329245155687
SRR5665060,32,0
SRR5665060,33,0
SRR5665060,34,0
SRR5665060,35,0
SRR5665060,36,0
SRR5665060,37,0
SRR5665060,38,0
SRR5665060,39,1.7913196892107917
SRR5665060,40,0
SRR5665060,41,0
SRR5665060,42,0
SRR5665060,43,17.468543906175828
SRR5665060,44,0
SRR5665060,45,0
SRR5665060,46,0.4080863118873094
SRR5665060,47,1.1762353411670607
SRR5665060,48,0.6220598848400024
SRR5665060,49,7.548878991469766
SRR5665060,50,3.5341808298963424
SRR5665060,51,2.9739113976810354
SRR5665060,52,0
SRR5665060,53,0
SRR5665060,54,0
SRR5665060,55,0
SRR5665060,56,0
SRR5665060,57,1.4836094750715916
SRR5665060,58,0
SRR5665060,59,0
SRR5665060,60,0
SRR5665060,61,0.7677176053981735
SRR5665060,62,0
SRR5665060,63,0
SRR5665060,64,0
SRR5665060,65,0
SRR5665060,66,1.6679120891368695
SRR5665060,67,0
SRR5665060,68,0
SRR5665060,69,0
SRR5665060,70,0
SRR5665060,71,2.686931513680337
SRR5665060,72,0
SRR5665060,73,0
SRR5665060,74,0
SRR5665060,75,3.2449925964092126
SRR5665061,0,41.797142147850096
SRR5665061,1,154.23749818311896
SRR5665061,2,0
SRR5665061,3,6632.349168945563
SRR5665061,4,7021.566071784087
SRR5665061,5,74.44044566673936
SRR5665061,6,50.2553070278012
SRR5665061,7,188.72618784675632
SRR5665061,8,6536.283895757987
SRR5665061,9,186.07395075774647
SRR5665061,10,0
SRR5665061,11,1377.4185453887117
SRR5665061,12,7729.217534409781
SRR5665061,13,0
SRR5665061,14,10227.967982434131
SRR5665061,15,5633.802816901409
SRR5665061,16,0
SRR5665061,17,8548.549604549466
SRR5665061,18,572.1998849512069
SRR5665061,19,1372.8609115783067
SRR5665061,20,0
SRR5665061,21,60.50774267990721
SRR5665061,22,0
SRR5665061,23,12351.988296377689
SRR5665061,24,0
SRR5665061,25,2593.2129883269868
SRR5665061,26,0
SRR5665061,27,0
SRR5665061,28,2.896326010455737
SRR5665061,29,0
SRR5665061,30,0
SRR5665061,31,30.712011430462272
SRR5665061,32,0
SRR5665061,33,56.9543300798877
SRR5665061,34,0
SRR5665061,35,7599.231812132683
SRR5665061,36,0
SRR5665061,37,8827.31172464494
SRR5665061,38,0
SRR5665061,39,3413.6585884795663
SRR5665061,40,29.885189789478076
SRR5665061,41,0
SRR5665061,42,0
SRR5665061,43,41257.51622405159
SRR5665061,44,14377.237187675622
SRR5665061,45,0
SRR5665061,46,299.33201888828063
SRR5665061,47,12.751480341337498
SRR5665061,48,2709.944219078158
SRR5665061,49,9117.977000302257
SRR5665061,50,94.76633365418078
SRR5665061,51,16818.140657361026
SRR5665061,52,0
SRR5665061,53,3047.9161771728877
SRR5665061,54,0
SRR5665061,55,17.809857447947174
SRR5665061,56,0
SRR5665061,57,1244.6786351117803
SRR5665061,58,0
SRR5665061,59,0
SRR5665061,60,0
SRR5665061,61,1798.3340496569538
SRR5665061,62,0
SRR5665061,63,0
SRR5665061,64,15.799671683512743
SRR5665061,65,0
SRR5665061,66,1052.0695578757297
SRR5665061,67,24.529042386185246
SRR5665061,68,0
SRR5665061,69,0
SRR5665061,70,0
SRR5665061,71,7365.584868707409
SRR5665061,72,0
SRR5665061,73,1458.151064450277
SRR5665061,74,18211.920529801326
SRR5665061,75,5925.436687786916
SRR5665072,0,1406.794934638321
SRR5665072,1,14173.571617930922
SRR5665072,2,198.14577518421365
SRR5665072,3,14955.315413123586
SRR5665072,4,10940.35899827034
SRR5665072,5,40493.937300512014
SRR5665072,6,524.6490847395054
SRR5665072,7,13247.600562264583
SRR5665072,8,12804.72774622717
SRR5665072,9,5312.242508647846
SRR5665072,10,3019.8078160414793
SRR5665072,11,5632.083639475442
SRR5665072,12,14317.874618683449
SRR5665072,13,0
SRR5665072,14,14787.238579438177
SRR5665072,15,0
SRR5665072,16,14577.627628346128
SRR5665072,17,13609.397935966237
SRR5665072,18,1886.1297478281153
SRR5665072,19,8768.24524677216
SRR5665072,20,0
SRR5665072,21,551.4038391390656
SRR5665072,22,17.95977011494253
SRR5665072,23,17468.277046492432
SRR5665072,24,0
SRR5665072,25,4654.47075256762
SRR5665072,26,0
SRR5665072,27,32.28305785123967
SRR5665072,28,9.803127382556088
SRR5665072,29,0
SRR5665072,30,21977.61631313723
SRR5665072,31,22333.71400192623
SRR5665072,32,0
SRR5665072,33,18803.079727114433
SRR5665072,34,0
SRR5665072,35,357.0989516709575
SRR5665072,36,0
SRR5665072,37,6123.159854416044
SRR5665072,38,0
SRR5665072,39,15926.367543624765
SRR5665072,40,1826.7868992752385
SRR5665072,41,24434.83352842824
SRR5665072,42,49.56851102919261
SRR5665072,43,110012.31174854869
SRR5665072,44,244.17197072860407
SRR5665072,45,0
SRR5665072,46,8238.343984212293
SRR5665072,47,569.401485129492
SRR5665072,48,13989.438925430697
SRR5665072,49,13156.467477347991
SRR5665072,50,630.6637814665277
SRR5665072,51,22984.844412532282
SRR5665072,52,0
SRR5665072,53,4389.396558466516
SRR5665072,54,0
SRR5665072,55,553.2818353327101
SRR5665072,56,0
SRR5665072,57,4139.88231117629
SRR5665072,58,144.3283430755922
SRR5665072,59,0
SRR5665072,60,0
SRR5665072,61,4359.676215149191
SRR5665072,62,0
SRR5665072,63,496.2952754850729
SRR5665072,64,116.03222535272664
SRR5665072,65,990.5894006934126
SRR5665072,66,1228.298996674945
SRR5665072,67,3228.457189640923
SRR5665072,68,0
SRR5665072,69,24.145454447180573
SRR5665072,70,13.16586354899018
SRR5665072,71,11628.687239599243
SRR5665072,72,0
SRR5665072,73,23903.961486501517
SRR5665072,74,3311.2582781456954
SRR5665072,75,7540.341140905039
SRR5665073,0,11467.219225018673
SRR5665073,1,1892.6322383369666
SRR5665073,2,0
SRR5665073,3,10839.327405200915
SRR5665073,4,2407.3601832865265
SRR5665073,5,123.00464132027147
SRR5665073,6,1908.41518362719
SRR5665073,7,894.7701580734574
SRR5665073,8,7966.169705287104
SRR5665073,9,6361.216155102766
SRR5665073,10,0
SRR5665073,11,6557.823183448907
SRR5665073,12,6634.302797468754
SRR5665073,13,0
SRR5665073,14,14820.66828448528
SRR5665073,15,0
SRR5665073,16,24289.222684261375
SRR5665073,17,12608.188230407992
SRR5665073,18,71.93069590516176
SRR5665073,19,26239.498472834337
SRR5665073,20,0
SRR5665073,21,1.1699652962125886
SRR5665073,22,152.53254572116683
SRR5665073,23,635.0715714641366
SRR5665073,24,0
SRR5665073,25,2520.4209139038867
SRR5665073,26,0
SRR5665073,27,0
SRR5665073,28,94.323325214295
SRR5665073,29,19922.87917737789
SRR5665073,30,2238.9546466658853
SRR5665073,31,34669.42997662538
SRR5665073,32,0
SRR5665073,33,172.38506955228206
SRR5665073,34,0
SRR5665073,35,3475.3888151738947
SRR5665073,36,11786.038077969175
SRR5665073,37,0
SRR5665073,38,0
SRR5665073,39,23397.49211401072
SRR5665073,40,67.22737069831125
SRR5665073,41,0
SRR5665073,42,0
SRR5665073,43,78263.49040505594
SRR5665073,44,12.389117399276476
SRR5665073,45,0
SRR5665073,46,2233.779490630906
SRR5665073,47,26.456359593961068
SRR5665073,48,6503.137169712113
SRR5665073,49,13661.283670511344
SRR5665073,50,31.60595381922797
SRR5665073,51,12893.278952846758
SRR5665073,52,0
SRR5665073,53,380.5154972869811
SRR5665073,54,0
SRR5665073,55,53.99284892230614
SRR5665073,56,0
SRR5665073,57,8747.795781923673
SRR5665073,58,0
SRR5665073,59,0
SRR5665073,60,222697.5842103762
SRR5665073,61,3754.216640902013
SRR5665073,62,0
SRR5665073,63,7.785802231857152
SRR5665073,64,93.80363774614894
SRR5665073,65,0
SRR5665073,66,37.30313879593931
SRR5665073,67,24.529042386185246
SRR5665073,68,0
SRR5665073,69,0
SRR5665073,70,0
SRR5665073,71,9318.006010814108
SRR5665073,72,0
SRR5665073,73,874.8906386701661
SRR5665073,74,827.8145695364238
SRR5665073,75,5810.463045457396
SRR5665074,0,89.65942132488148
SRR5665074,1,2947.023588629578
SRR5665074,2,0
SRR5665074,3,8524.511152669182
SRR5665074,4,2127.3850856040685
SRR5665074,5,42.52130220790803
SRR5665074,6,210.3130447875209
SRR5665074,7,580.0213215928513
SRR5665074,8,5938.120534278858
SRR5665074,9,855.9745258653728
SRR5665074,10,0
SRR5665074,11,0
SRR5665074,12,5930.695639882021
SRR5665074,13,0
SRR5665074,14,5594.311469424737
SRR5665074,15,18779.342723004695
SRR5665074,16,17068.864037669216
SRR5665074,17,5396.4640960530005
SRR5665074,18,329.46376126364856
SRR5665074,19,6782.0956650684675
SRR5665074,20,0
SRR5665074,21,7.407348034420689
SRR5665074,22,0
SRR5665074,23,9978.569880213026
SRR5665074,24,0
SRR5665074,25,6953.9889332056755
SRR5665074,26,0
SRR5665074,27,918.4286869023025
SRR5665074,28,46.216234581301634
SRR5665074,29,0
SRR5665074,30,0
SRR5665074,31,329.14246662184013
SRR5665074,32,0
SRR5665074,33,660.992296175686
SRR5665074,34,74.89514679448772
SRR5665074,35,6844.560151639395
SRR5665074,36,0
SRR5665074,37,582.304159686562
SRR5665074,38,0
SRR5665074,39,19246.80950178106
SRR5665074,40,4474.282563971101
SRR5665074,41,0
SRR5665074,42,2.874851945124826
SRR5665074,43,51868.70611149997
SRR5665074,44,88.51587943084665
SRR5665074,45,0
SRR5665074,46,1786.1263798010236
SRR5665074,47,68.44860339722572
SRR5665074,48,4355.706648583454
SRR5665074,49,5464.7287001562645
SRR5665074,50,45.9204637315914
SRR5665074,51,6283.635708327389
SRR5665074,52,0
SRR5665074,53,4860.997720966271
SRR5665074,54,0
SRR5665074,55,16124.628858167524
SRR5665074,56,0
SRR5665074,57,11606.537010697479
SRR5665074,58,0
SRR5665074,59,0
SRR5665074,60,0
SRR5665074,61,3929.432939758045
SRR5665074,62,0
SRR5665074,63,2237.6068594295994
SRR5665074,64,69.49777007264635
SRR5665074,65,495.2947003467063
SRR5665074,66,144.4730761454196
SRR5665074,67,342.0176757424832
SRR5665074,68,0
SRR5665074,69,9.572584119082947
SRR5665074,70,0
SRR5665074,71,4846.0762635109995
SRR5665074,72,1736.111111111111
SRR5665074,73,14489.151747906113
SRR5665074,74,827.8145695364238
SRR5665074,75,2462.2540847218684
SRR5665075,0,396.9262648121344
SRR5665075,1,453.12210648560153
SRR5665075,2,0
SRR5665075,3,32466.12089092166
SRR5665075,4,944.7739804551044
SRR5665075,5,321.28788137474123
SRR5665075,6,123.4124105462717
SRR5665075,7,689.0357464926982
SRR5665075,8,16539.940430891736
SRR5665075,9,372.3581106687699
SRR5665075,10,0
SRR5665075,11,1379.1983008959537
SRR5665075,12,15521.392044009535
SRR5665075,13,0
SRR5665075,14,28487.934473882025
SRR5665075,15,0
SRR5665075,16,17951.736315479695
SRR5665075,17,25097.403843477303
SRR5665075,18,437.26332498037493
SRR5665075,19,6679.468424231685
SRR5665075,20,0
SRR5665075,21,14.781886872033962
SRR5665075,22,38040.33673017669
SRR5665075,23,711.9431873198683
SRR5665075,24,0
SRR5665075,25,22137.796124695455
SRR5665075,26,0
SRR5665075,27,0
SRR5665075,28,0
SRR5665075,29,0
SRR5665075,30,0
SRR5665075,31,66.08110818003664
SRR5665075,32,0
SRR5665075,33,96.06449302948444
SRR5665075,34,40.86302713305002
SRR5665075,35,1715.2775656462222
SRR5665075,36,0
SRR5665075,37,0
SRR5665075,38,0
SRR5665075,39,20381.675420890686
SRR5665075,40,49.65304388643888
SRR5665075,41,0
SRR5665075,42,1009.8243161148085
SRR5665075,43,105610.0687381892
SRR5665075,44,8917.30524035731
SRR5665075,45,0
SRR5665075,46,643.1213095211559
SRR5665075,47,52.473405741706
SRR5665075,48,13748.418445419054
SRR5665075,49,53405.08937368727
SRR5665075,50,0
SRR5665075,51,23181.590271782432
SRR5665075,52,1415.762151958471
SRR5665075,53,325.02656353397776
SRR5665075,54,0
SRR5665075,55,31.290003218467163
SRR5665075,56,0
SRR5665075,57,17407.727284744968
SRR5665075,58,0
SRR5665075,59,0
SRR5665075,60,0
SRR5665075,61,6083.5581812866
SRR5665075,62,0
SRR5665075,63,10.320373812064974
SRR5665075,64,50.79344245768806
SRR5665075,65,0
SRR5665075,66,45.90702571704371
SRR5665075,67,0
SRR5665075,68,0
SRR5665075,69,0
SRR5665075,70,0
SRR5665075,71,21983.40276595897
SRR5665075,72,0
SRR5665075,73,0
SRR5665075,74,2483.4437086092717
SRR5665075,75,15453.022110531358
SRR5665076,0,59.92405030440178
SRR5665076,1,905.7954265684707
SRR5665076,2,0
SRR5665076,3,15764.911062486375
SRR5665076,4,517.2148977969165
